item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
claude_3.7_sonnet:abc306_c:94:fwd,0.30197733640670776,1.9377291202545166,-0.30197733640670776,-0.2886589765548706,factor_1,claude_3.7_sonnet:abc306_c:94:fwd,94,claude_3.7_sonnet:abc306_c:94,abc306_c,claude_3.7_sonnet,fwd,easy,A,0.7668569684028625,0.7709954380989075,0.4265780448913574,3.448880195617676,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc387_c:162:fwd,0.3019411563873291,1.9376929998397827,-0.3019411563873291,-0.31959930062294006,factor_1,claude_3.7_sonnet:abc387_c:162:fwd,162,claude_3.7_sonnet:abc387_c:162,abc387_c,claude_3.7_sonnet,fwd,hard,A,0.7805788516998291,0.7846320867538452,0.3998141288757324,3.475571870803833,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3317:59:fwd,0.30179059505462646,1.93754243850708,-0.30179059505462646,-0.2886698544025421,factor_1,gemini_2.5_flash_lite:3317:59:fwd,1070,gemini_2.5_flash_lite:3317:59,3317,gemini_2.5_flash_lite,fwd,hard,A,0.7668517827987671,0.770990252494812,0.4264014959335327,3.448683261871338,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc351_d:141:fwd,0.30173492431640625,1.9374867677688599,-0.30173492431640625,-0.30307695269584656,factor_1,qwen3_235b:abc351_d:141:fwd,1541,qwen3_235b:abc351_d:141,abc351_d,qwen3_235b,fwd,medium,A,0.7732660174369812,0.7773643136024475,0.4138526916503906,3.461120843887329,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc376_d:317:fwd,0.3016439974308014,1.9373958110809326,-0.3016439974308014,-0.28868207335472107,factor_1,gemini_2.5_flash_lite:abc376_d:317:fwd,1328,gemini_2.5_flash_lite:abc376_d:317,abc376_d,gemini_2.5_flash_lite,fwd,medium,A,0.7668493986129761,0.7709879279136658,0.4262593984603882,3.4485321044921875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc374_e:310:bwd,0.30154308676719666,1.9372949600219727,-0.30154308676719666,5.876479625701904,factor_1,gemini_2.5_flash_lite:abc374_e:310:bwd,1321,gemini_2.5_flash_lite:abc374_e:310,abc374_e,gemini_2.5_flash_lite,bwd,hard,B,5.107211112976074,5.105460166931152,-8.06940746307373,11.943997383117676,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3511:231:fwd,0.3013787865638733,1.9371306896209717,-0.3013787865638733,-0.35114073753356934,factor_1,claude_3.7_sonnet:3511:231:fwd,231,claude_3.7_sonnet:3511:231,3511,claude_3.7_sonnet,fwd,easy,A,0.7942937016487122,0.7982644438743591,0.37253236770629883,3.5017290115356445,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc382_d:247:fwd,0.30119985342025757,1.9369516372680664,-0.30119985342025757,-0.28866875171661377,factor_1,gemini_2.5_flash:abc382_d:247:fwd,828,gemini_2.5_flash:abc382_d:247,abc382_d,gemini_2.5_flash,fwd,hard,A,0.7668195366859436,0.7709582448005676,0.42587339878082275,3.4480299949645996,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc384_e:243:fwd,0.3010271191596985,1.9367790222167969,-0.3010271191596985,-0.3030821681022644,factor_1,claude_4_sonnet:abc384_e:243:fwd,2061,claude_4_sonnet:abc384_e:243,abc384_e,claude_4_sonnet,fwd,hard,A,0.77322918176651,0.7773277163505554,0.4132167100906372,3.460341453552246,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc361_f:281:fwd,0.30093929171562195,1.936691164970398,-0.30093929171562195,-0.26501938700675964,factor_1,gemini_2.5_flash_lite:abc361_f:281:fwd,1292,gemini_2.5_flash_lite:abc361_f:281,abc361_f,gemini_2.5_flash_lite,fwd,hard,A,0.7561922073364258,0.7603988647460938,0.44630932807922363,3.4270730018615723,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc347_c:284:fwd,0.3008441627025604,1.9365960359573364,-0.3008441627025604,-0.35114338994026184,factor_1,claude_3.7_sonnet:abc347_c:284:fwd,284,claude_3.7_sonnet:abc347_c:284,abc347_c,claude_3.7_sonnet,fwd,medium,A,0.7942628860473633,0.7982338070869446,0.37205779552459717,3.5011343955993652,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:arc189_d:298:fwd,0.2999667525291443,1.9357185363769531,-0.2999667525291443,-0.3730011582374573,factor_1,gemini_2.5_flash:arc189_d:298:fwd,879,gemini_2.5_flash:arc189_d:298,arc189_d,gemini_2.5_flash,fwd,hard,A,0.8035852313041687,0.807501494884491,0.3530155420303345,3.5184216499328613,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3081:19:fwd,0.2999160885810852,1.9356679916381836,-0.2999160885810852,-0.37298187613487244,factor_1,gemini_2.5_flash:3081:19:fwd,600,gemini_2.5_flash:3081:19,3081,gemini_2.5_flash,fwd,easy,A,0.8035738468170166,0.8074901700019836,0.3529871702194214,3.5183486938476562,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc378_f:238:fwd,0.29981011152267456,1.9355618953704834,-0.29981011152267456,-0.3511524498462677,factor_1,gemini_2.5_flash:abc378_f:238:fwd,819,gemini_2.5_flash:abc378_f:238,abc378_f,gemini_2.5_flash,fwd,easy,A,0.7942050099372864,0.7981762886047363,0.37113630771636963,3.4999876022338867,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc383_d:158:fwd,0.2997927963733673,1.9355446100234985,-0.2997927963733673,-0.3729788064956665,factor_1,claude_3.7_sonnet:abc383_d:158:fwd,158,claude_3.7_sonnet:abc383_d:158,abc383_d,claude_3.7_sonnet,fwd,medium,A,0.8035650253295898,0.8074814081192017,0.3528810739517212,3.5182080268859863,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc314_d:150:fwd,0.2987634539604187,1.9345152378082275,-0.2987634539604187,-0.3730050027370453,factor_1,gemini_2.5_flash:abc314_d:150:fwd,731,gemini_2.5_flash:abc314_d:150,abc314_d,gemini_2.5_flash,fwd,hard,A,0.803512692451477,0.8074293732643127,0.3519536256790161,3.5170769691467285,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc381_e:336:fwd,0.298758864402771,1.9345107078552246,-0.298758864402771,-0.3729976713657379,factor_1,gemini_2.5_flash_lite:abc381_e:336:fwd,1347,gemini_2.5_flash_lite:abc381_e:336,abc381_e,gemini_2.5_flash_lite,fwd,medium,A,0.8035092949867249,0.8074260354042053,0.3519556522369385,3.5170657634735107,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3646:86:bwd,0.2984185218811035,1.9341703653335571,-0.2984185218811035,5.937540531158447,factor_1,gemini_2.5_flash:3646:86:bwd,667,gemini_2.5_flash:3646:86,3646,gemini_2.5_flash,bwd,hard,B,5.212510108947754,5.210695266723633,-8.278792381286621,12.147133827209473,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3786:122:bwd,0.298228919506073,1.9339807033538818,-0.298228919506073,6.176841735839844,factor_1,claude_4_sonnet:3786:122:bwd,1940,claude_4_sonnet:3786:122,3786,claude_4_sonnet,bwd,medium,B,5.63833475112915,5.636267185211182,-9.113102912902832,12.981064796447754,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:2827:307:fwd,0.2974257171154022,1.9331775903701782,-0.2974257171154022,-0.3730587959289551,factor_1,gemini_2.5_flash:2827:307:fwd,888,gemini_2.5_flash:2827:307,2827,gemini_2.5_flash,fwd,hard,A,0.8034533262252808,0.8073703646659851,0.35073161125183105,3.5156235694885254,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3025:21:fwd,0.2961370646953583,1.9318889379501343,-0.2961370646953583,-0.4093216061592102,factor_1,claude_4_sonnet:3025:21:fwd,1839,claude_4_sonnet:3025:21,3025,claude_4_sonnet,fwd,hard,A,0.8186637163162231,0.8224940896034241,0.3198004961013794,3.5439772605895996,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3594:76:bwd,0.29431095719337463,1.9300627708435059,-0.29431095719337463,6.53760290145874,factor_1,gemini_2.5_flash:3594:76:bwd,657,gemini_2.5_flash:3594:76,3594,gemini_2.5_flash,bwd,medium,B,6.3537373542785645,6.351260662078857,-10.518407821655273,14.378534317016602,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc331_e:170:bwd,0.29367926716804504,1.9294310808181763,-0.29367926716804504,6.018244743347168,factor_1,gemini_2.5_flash:abc331_e:170:bwd,751,gemini_2.5_flash:abc331_e:170,abc331_e,gemini_2.5_flash,bwd,medium,B,5.355657577514648,5.353756904602051,-8.563932418823242,12.422794342041016,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3696:56:bwd,0.28565850853919983,1.921410322189331,-0.28565850853919983,6.44004487991333,factor_1,gemini_2.5_pro:3696:56:bwd,381,gemini_2.5_pro:3696:56,3696,gemini_2.5_pro,bwd,medium,B,6.159798622131348,6.157431125640869,-10.147154808044434,13.989975929260254,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3192:37:fwd,0.2842344641685486,1.9199862480163574,-0.2842344641685486,-0.4926702082157135,factor_1,gemini_2.5_flash_lite:3192:37:fwd,1048,gemini_2.5_flash_lite:3192:37,3192,gemini_2.5_flash_lite,fwd,hard,A,0.8520110845565796,0.8556612133979797,0.24289023876190186,3.5970821380615234,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3531:62:bwd,0.28360655903816223,1.9193583726882935,-0.28360655903816223,0.3066643178462982,factor_1,gemini_2.5_flash:3531:62:bwd,643,gemini_2.5_flash:3531:62,3531,gemini_2.5_flash,bwd,easy,B,0.7620578408241272,0.7662267684936523,0.4175539016723633,3.4211628437042236,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3751:156:bwd,0.28341516852378845,1.9191670417785645,-0.28341516852378845,5.981201648712158,factor_1,gemini_2.5_flash_lite:3751:156:bwd,1167,gemini_2.5_flash_lite:3751:156,3751,gemini_2.5_flash_lite,bwd,easy,B,5.298315048217773,5.296448707580566,-8.461872100830078,12.300207138061523,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:2784:5:fwd,0.28322136402130127,1.9189732074737549,-0.28322136402130127,-0.4936349391937256,factor_1,claude_3.7_sonnet:2784:5:fwd,5,claude_3.7_sonnet:2784:5,2784,claude_3.7_sonnet,fwd,easy,A,0.8523285388946533,0.8559769988059998,0.24125826358795166,3.5966882705688477,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc326_d:225:fwd,0.28234705328941345,1.9180989265441895,-0.28234705328941345,-0.4927864670753479,factor_1,gemini_2.5_pro:abc326_d:225:fwd,550,gemini_2.5_pro:abc326_d:225,abc326_d,gemini_2.5_pro,fwd,hard,A,0.8519254326820374,0.8555759787559509,0.24116992950439453,3.5950279235839844,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:3686:66:fwd,0.28191491961479187,1.9176667928695679,-0.28191491961479187,-0.49278393387794495,factor_1,claude_4_opus:3686:66:fwd,1684,claude_4_opus:3686:66,3686,claude_4_opus,fwd,easy,A,0.8518940210342407,0.8555447459220886,0.24079906940460205,3.594534397125244,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc396_f:263:fwd,0.28186652064323425,1.9176183938980103,-0.28186652064323425,-0.4937345087528229,factor_1,claude_4_sonnet:abc396_f:263:fwd,2081,claude_4_sonnet:abc396_f:263,abc396_f,claude_4_sonnet,fwd,medium,A,0.8522734642028809,0.8559222221374512,0.24001085758209229,3.5952258110046387,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc376_e:318:bwd,0.27989035844802856,1.915642261505127,-0.27989035844802856,6.043603897094727,factor_1,gemini_2.5_flash_lite:abc376_e:318:bwd,1329,gemini_2.5_flash_lite:abc376_e:318,abc376_e,gemini_2.5_flash_lite,bwd,medium,B,5.410397529602051,5.408464431762695,-8.684947967529297,12.516233444213867,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3680:74:fwd,0.27943098545074463,1.9151828289031982,-0.27943098545074463,-0.15098923444747925,factor_1,qwen3_235b:3680:74:fwd,1474,qwen3_235b:3680:74,3680,qwen3_235b,fwd,easy,A,0.7055604457855225,0.7101166844367981,0.5233540534973145,3.307011604309082,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3605:65:fwd,0.2790488302707672,1.9148006439208984,-0.2790488302707672,-0.4940280020236969,factor_1,claude_3.7_sonnet:3605:65:fwd,65,claude_3.7_sonnet:3605:65,3605,claude_3.7_sonnet,fwd,easy,A,0.8521944284439087,0.8558436036109924,0.23734712600708008,3.592254161834717,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc384_f:152:fwd,0.2772667407989502,1.9130185842514038,-0.2772667407989502,-0.1438460797071457,factor_1,gemini_2.5_pro:abc384_f:152:fwd,477,gemini_2.5_pro:abc384_f:152,abc384_f,gemini_2.5_pro,fwd,medium,A,0.7027065753936768,0.7072839140892029,0.5267421007156372,3.299294948577881,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:abc328_e:269:fwd,0.27723419666290283,1.9129860401153564,-0.27723419666290283,-0.1438455879688263,factor_1,claude_3.7_sonnet:abc328_e:269:fwd,269,claude_3.7_sonnet:abc328_e:269,abc328_e,claude_3.7_sonnet,fwd,easy,A,0.7027050852775574,0.7072824239730835,0.5267124176025391,3.299259662628174,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:3677:99:bwd,0.2767229974269867,1.9124748706817627,-0.2767229974269867,5.297708511352539,factor_1,claude_4_sonnet:3677:99:bwd,1917,claude_4_sonnet:3677:99,3677,claude_4_sonnet,bwd,hard,B,4.2442779541015625,4.243075370788574,-6.403953552246094,10.228902816772461,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc320_e:157:fwd,0.27387380599975586,1.9096256494522095,-0.27387380599975586,-0.5351722240447998,factor_1,gemini_2.5_flash:abc320_e:157:fwd,738,gemini_2.5_flash:abc320_e:157,abc320_e,gemini_2.5_flash,fwd,easy,A,0.8682839870452881,0.8718507289886475,0.2007981538772583,3.618453025817871,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3114:35:fwd,0.2736087143421173,1.9093605279922485,-0.2736087143421173,-0.5352085828781128,factor_1,gemini_2.5_flash_lite:3114:35:fwd,1046,gemini_2.5_flash_lite:3114:35,3114,gemini_2.5_flash_lite,fwd,easy,A,0.868279218673706,0.8718460202217102,0.20054233074188232,3.6181788444519043,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:2837:5:bwd,0.2733607888221741,1.9091126918792725,-0.2733607888221741,6.09922456741333,factor_1,gemini_2.5_flash:2837:5:bwd,586,gemini_2.5_flash:2837:5,2837,gemini_2.5_flash,bwd,hard,B,5.51482629776001,5.512831211090088,-8.896036148071289,12.714262008666992,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:abc380_d:331:bwd,0.2730100750923157,1.908761978149414,-0.2730100750923157,6.206540584564209,factor_1,gemini_2.5_flash_lite:abc380_d:331:bwd,1342,gemini_2.5_flash_lite:abc380_d:331,abc380_d,gemini_2.5_flash_lite,bwd,medium,B,5.713204383850098,5.711092948913574,-9.284980773925781,13.10250473022461,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3743:110:bwd,0.2693563401699066,1.9051082134246826,-0.2693563401699066,6.561831474304199,factor_1,gemini_2.5_flash:3743:110:bwd,691,gemini_2.5_flash:3743:110,3743,gemini_2.5_flash,bwd,easy,B,6.426947116851807,6.424429416656494,-10.686773300170898,14.496990203857422,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:2850:6:bwd,0.2678033113479614,1.903555154800415,-0.2678033113479614,6.210568428039551,factor_1,claude_4_opus:2850:6:bwd,1624,claude_4_opus:2850:6,2850,claude_4_opus,bwd,hard,B,5.7246551513671875,5.722537040710449,-9.312618255615234,13.119728088378906,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
