question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3616,"['gemini_2.5_flash_lite:3616:120:fwd', 'claude_4_sonnet:3616:86:bwd', 'claude_3.7_sonnet:3616:240:bwd']","['gemini_2.5_flash_lite:3616:120', 'claude_4_sonnet:3616:86', 'claude_3.7_sonnet:3616:240']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:3616:120:fwd': 'A', 'claude_4_sonnet:3616:86:bwd': 'B', 'claude_3.7_sonnet:3616:240:bwd': 'B'}",3,hard,-4.206457773844401,-2.792362372080485,5.240650302157851,2.3075249672415095,2.307502940887947,"{'gemini_2.5_flash_lite:3616:120:fwd': 'factor_2', 'claude_4_sonnet:3616:86:bwd': 'factor_1', 'claude_3.7_sonnet:3616:240:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
3649,"['gemini_2.5_flash:3649:357:bwd', 'claude_4_opus:3649:60:bwd', 'claude_3.7_sonnet:3649:72:bwd', 'claude_4_sonnet:3649:94:fwd', 'gemini_2.5_flash_lite:3649:128:fwd']","['gemini_2.5_flash:3649:357', 'claude_4_opus:3649:60', 'claude_3.7_sonnet:3649:72', 'claude_4_sonnet:3649:94', 'gemini_2.5_flash_lite:3649:128']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:3649:357:bwd': 'B', 'claude_4_opus:3649:60:bwd': 'B', 'claude_3.7_sonnet:3649:72:bwd': 'B', 'claude_4_sonnet:3649:94:fwd': 'A', 'gemini_2.5_flash_lite:3649:128:fwd': 'A'}",5,easy,-1.817463219165802,-0.4033677577972412,3.4751289618845367,1.051350885009129,1.0522665652173233,"{'gemini_2.5_flash:3649:357:bwd': 'factor_1', 'claude_4_opus:3649:60:bwd': 'factor_2', 'claude_3.7_sonnet:3649:72:bwd': 'factor_2', 'claude_4_sonnet:3649:94:fwd': 'factor_2', 'gemini_2.5_flash_lite:3649:128:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6, 'mistral_14b': 0.6, 'mistral_3b': 1.0, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.6, 'qwen3_5_9b': 0.2}"
3789,"['gemini_2.5_flash_lite:3789:167:bwd', 'gemini_2.5_flash:3789:124:bwd', 'gemini_2.5_pro:3789:219:bwd']","['gemini_2.5_flash_lite:3789:167', 'gemini_2.5_flash:3789:124', 'gemini_2.5_pro:3789:219']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']",['bwd'],"{'gemini_2.5_flash_lite:3789:167:bwd': 'B', 'gemini_2.5_flash:3789:124:bwd': 'B', 'gemini_2.5_pro:3789:219:bwd': 'B'}",3,hard,-0.9073821306228638,0.5067134300867716,2.0575065182783487,0.5803831101177646,0.5843685543376664,"{'gemini_2.5_flash_lite:3789:167:bwd': 'factor_2', 'gemini_2.5_flash:3789:124:bwd': 'factor_1', 'gemini_2.5_pro:3789:219:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.3333333333333333}"
abc351_f,"['gemini_2.5_flash_lite:abc351_f:262:bwd', 'claude_3.7_sonnet:abc351_f:288:bwd', 'qwen3_235b:abc351_f:143:bwd']","['gemini_2.5_flash_lite:abc351_f:262', 'claude_3.7_sonnet:abc351_f:288', 'qwen3_235b:abc351_f:143']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite', 'qwen3_235b']",['bwd'],"{'gemini_2.5_flash_lite:abc351_f:262:bwd': 'B', 'claude_3.7_sonnet:abc351_f:288:bwd': 'B', 'qwen3_235b:abc351_f:143:bwd': 'B'}",3,hard,-0.6506204009056091,0.7634751598040262,1.8715879508616622,2.2512447116632135,2.2512763325400837,"{'gemini_2.5_flash_lite:abc351_f:262:bwd': 'factor_2', 'claude_3.7_sonnet:abc351_f:288:bwd': 'factor_1', 'qwen3_235b:abc351_f:143:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.6666666666666666}"
arc185_e,"['gemini_2.5_flash_lite:arc185_e:384:bwd', 'claude_4_sonnet:arc185_e:274:fwd', 'claude_3.7_sonnet:arc185_e:180:bwd', 'gemini_2.5_pro:arc185_e:186:bwd', 'qwen3_235b:arc185_e:210:bwd']","['gemini_2.5_flash_lite:arc185_e:384', 'claude_4_sonnet:arc185_e:274', 'claude_3.7_sonnet:arc185_e:180', 'gemini_2.5_pro:arc185_e:186', 'qwen3_235b:arc185_e:210']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:arc185_e:384:bwd': 'B', 'claude_4_sonnet:arc185_e:274:fwd': 'A', 'claude_3.7_sonnet:arc185_e:180:bwd': 'B', 'gemini_2.5_pro:arc185_e:186:bwd': 'B', 'qwen3_235b:arc185_e:210:bwd': 'B'}",5,hard,-0.7364348649978638,0.6776606798171997,2.095372312458997,1.798127545541239,1.7981004903529787,"{'gemini_2.5_flash_lite:arc185_e:384:bwd': 'factor_2', 'claude_4_sonnet:arc185_e:274:fwd': 'factor_1', 'claude_3.7_sonnet:arc185_e:180:bwd': 'factor_2', 'gemini_2.5_pro:arc185_e:186:bwd': 'factor_2', 'qwen3_235b:arc185_e:210:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.6, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 0.6, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.6}"
3507,['gemini_2.5_pro:3507:214:bwd'],['gemini_2.5_pro:3507:214'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:3507:214:bwd': 'B'},1,hard,1.2790193557739258,2.693114757537842,0.0,2.577827215194702,2.579488515853882,{'gemini_2.5_pro:3507:214:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
arc188_b,['gemini_2.5_pro:arc188_b:191:bwd'],['gemini_2.5_pro:arc188_b:191'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:arc188_b:191:bwd': 'B'},1,hard,1.2705219984054565,2.684617519378662,0.0,1.0875056982040405,1.0938149690628052,{'gemini_2.5_pro:arc188_b:191:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': None, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
3781,"['qwen3_235b:3781:98:bwd', 'gemini_2.5_flash:3781:120:fwd']","['qwen3_235b:3781:98', 'gemini_2.5_flash:3781:120']","['gemini_2.5_flash', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3781:98:bwd': 'B', 'gemini_2.5_flash:3781:120:fwd': 'A'}",2,easy,1.0720837116241455,2.4861793518066406,0.27130836758390325,1.4796408824038434,1.4814515347201422,"{'qwen3_235b:3781:98:bwd': 'factor_1', 'gemini_2.5_flash:3781:120:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
arc190_d,"['gemini_2.5_flash:arc190_d:428:fwd', 'gemini_2.5_pro:arc190_d:193:bwd']","['gemini_2.5_flash:arc190_d:428', 'gemini_2.5_pro:arc190_d:193']","['gemini_2.5_flash', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:arc190_d:428:fwd': 'A', 'gemini_2.5_pro:arc190_d:193:bwd': 'B'}",2,hard,-0.05185776948928833,1.362237811088562,1.8434271209517914,1.2574840194512988,1.259843612106266,"{'gemini_2.5_flash:arc190_d:428:fwd': 'factor_1', 'gemini_2.5_pro:arc190_d:193:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc340_c,['claude_4_sonnet:abc340_c:181:fwd'],['claude_4_sonnet:abc340_c:181'],['claude_4_sonnet'],['fwd'],{'claude_4_sonnet:abc340_c:181:fwd': 'A'},1,hard,1.251403570175171,2.665499210357666,0.0,0.8889229893684387,0.8968387842178345,{'claude_4_sonnet:abc340_c:181:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3360,"['gemini_2.5_flash:3360:39:bwd', 'gemini_2.5_flash_lite:3360:64:bwd']","['gemini_2.5_flash:3360:39', 'gemini_2.5_flash_lite:3360:64']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['bwd'],"{'gemini_2.5_flash:3360:39:bwd': 'B', 'gemini_2.5_flash_lite:3360:64:bwd': 'B'}",2,medium,-0.09193658828735352,1.322158932685852,1.888551560016283,1.361654006854552,1.3637382091828567,"{'gemini_2.5_flash:3360:39:bwd': 'factor_2', 'gemini_2.5_flash_lite:3360:64:bwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3081,"['claude_4_sonnet:3081:26:bwd', 'gemini_2.5_flash:3081:19:fwd', 'claude_3.7_sonnet:3081:197:bwd', 'gemini_2.5_flash_lite:3081:33:fwd']","['claude_4_sonnet:3081:26', 'gemini_2.5_flash:3081:19', 'claude_3.7_sonnet:3081:197', 'gemini_2.5_flash_lite:3081:33']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:3081:26:bwd': 'B', 'gemini_2.5_flash:3081:19:fwd': 'A', 'claude_3.7_sonnet:3081:197:bwd': 'B', 'gemini_2.5_flash_lite:3081:33:fwd': 'A'}",4,medium,-1.8452226519584656,-0.4311271607875824,2.363101579449396,2.085046673415902,2.0849476293953404,"{'claude_4_sonnet:3081:26:bwd': 'factor_1', 'gemini_2.5_flash:3081:19:fwd': 'factor_2', 'claude_3.7_sonnet:3081:197:bwd': 'factor_2', 'gemini_2.5_flash_lite:3081:33:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
abc326_e,"['claude_4_sonnet:abc326_e:164:bwd', 'claude_4_opus:abc326_e:118:fwd', 'gemini_2.5_flash_lite:abc326_e:220:bwd', 'claude_3.7_sonnet:abc326_e:112:bwd']","['claude_4_sonnet:abc326_e:164', 'claude_4_opus:abc326_e:118', 'gemini_2.5_flash_lite:abc326_e:220', 'claude_3.7_sonnet:abc326_e:112']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:abc326_e:164:bwd': 'B', 'claude_4_opus:abc326_e:118:fwd': 'A', 'gemini_2.5_flash_lite:abc326_e:220:bwd': 'B', 'claude_3.7_sonnet:abc326_e:112:bwd': 'B'}",4,hard,-1.439381331205368,-0.025285840034484863,2.472420119046413,1.062937114723768,1.06418166968743,"{'claude_4_sonnet:abc326_e:164:bwd': 'factor_1', 'claude_4_opus:abc326_e:118:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc326_e:220:bwd': 'factor_2', 'claude_3.7_sonnet:abc326_e:112:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 1.0}"
abc318_e,"['claude_4_sonnet:abc318_e:150:fwd', 'gemini_2.5_flash_lite:abc318_e:205:bwd', 'claude_4_opus:abc318_e:108:fwd', 'gemini_2.5_flash:abc318_e:155:fwd']","['claude_4_sonnet:abc318_e:150', 'gemini_2.5_flash_lite:abc318_e:205', 'claude_4_opus:abc318_e:108', 'gemini_2.5_flash:abc318_e:155']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:abc318_e:150:fwd': 'A', 'gemini_2.5_flash_lite:abc318_e:205:bwd': 'B', 'claude_4_opus:abc318_e:108:fwd': 'A', 'gemini_2.5_flash:abc318_e:155:fwd': 'A'}",4,medium,-3.0518679022789,-1.6377724409103394,3.373957215341476,2.0497289020616183,2.049662055495258,"{'claude_4_sonnet:abc318_e:150:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc318_e:205:bwd': 'factor_2', 'claude_4_opus:abc318_e:108:fwd': 'factor_1', 'gemini_2.5_flash:abc318_e:155:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.5, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.25}"
abc372_e,"['gemini_2.5_pro:abc372_e:129:fwd', 'claude_4_sonnet:abc372_e:224:bwd', 'gemini_2.5_flash:abc372_e:223:bwd', 'gemini_2.5_flash_lite:abc372_e:309:fwd']","['gemini_2.5_pro:abc372_e:129', 'claude_4_sonnet:abc372_e:224', 'gemini_2.5_flash:abc372_e:223', 'gemini_2.5_flash_lite:abc372_e:309']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_pro:abc372_e:129:fwd': 'A', 'claude_4_sonnet:abc372_e:224:bwd': 'B', 'gemini_2.5_flash:abc372_e:223:bwd': 'B', 'gemini_2.5_flash_lite:abc372_e:309:fwd': 'A'}",4,hard,-1.2383018732070923,0.17579364776611328,1.819625766270228,1.6043022494355554,1.6046992284501407,"{'gemini_2.5_pro:abc372_e:129:fwd': 'factor_2', 'claude_4_sonnet:abc372_e:224:bwd': 'factor_1', 'gemini_2.5_flash:abc372_e:223:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc372_e:309:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc324_d,"['gemini_2.5_flash:abc324_d:161:fwd', 'gemini_2.5_pro:abc324_d:89:fwd', 'gemini_2.5_flash_lite:abc324_d:216:fwd']","['gemini_2.5_flash:abc324_d:161', 'gemini_2.5_pro:abc324_d:89', 'gemini_2.5_flash_lite:abc324_d:216']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']",['fwd'],"{'gemini_2.5_flash:abc324_d:161:fwd': 'A', 'gemini_2.5_pro:abc324_d:89:fwd': 'A', 'gemini_2.5_flash_lite:abc324_d:216:fwd': 'A'}",3,hard,-0.6617021958033243,0.7523933251698812,1.696536155530002,1.0218193755814686,1.0237598233882659,"{'gemini_2.5_flash:abc324_d:161:fwd': 'factor_2', 'gemini_2.5_pro:abc324_d:89:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc324_d:216:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.0}"
abc312_d,"['gemini_2.5_flash:abc312_d:146:bwd', 'gemini_2.5_flash_lite:abc312_d:195:fwd']","['gemini_2.5_flash:abc312_d:146', 'gemini_2.5_flash_lite:abc312_d:195']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:abc312_d:146:bwd': 'B', 'gemini_2.5_flash_lite:abc312_d:195:fwd': 'A'}",2,hard,-1.1982640027999878,0.21583151817321777,3.225314556279213,2.2770413124823223,2.2775930456735334,"{'gemini_2.5_flash:abc312_d:146:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc312_d:195:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3364,"['qwen3_235b:3364:30:bwd', 'gemini_2.5_pro:3364:12:fwd', 'gemini_2.5_flash:3364:42:bwd']","['qwen3_235b:3364:30', 'gemini_2.5_pro:3364:12', 'gemini_2.5_flash:3364:42']","['gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3364:30:bwd': 'B', 'gemini_2.5_pro:3364:12:fwd': 'A', 'gemini_2.5_flash:3364:42:bwd': 'B'}",3,hard,-1.325895885626475,0.0881995956103007,2.68354319428982,2.294840837276379,2.294830774189388,"{'qwen3_235b:3364:30:bwd': 'factor_1', 'gemini_2.5_pro:3364:12:fwd': 'factor_1', 'gemini_2.5_flash:3364:42:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
3680,"['qwen3_235b:3680:74:fwd', 'claude_4_opus:3680:64:fwd', 'gemini_2.5_flash:3680:94:bwd', 'claude_4_sonnet:3680:100:bwd', 'gemini_2.5_pro:3680:50:bwd', 'gemini_2.5_flash_lite:3680:134:fwd']","['qwen3_235b:3680:74', 'claude_4_opus:3680:64', 'gemini_2.5_flash:3680:94', 'claude_4_sonnet:3680:100', 'gemini_2.5_pro:3680:50', 'gemini_2.5_flash_lite:3680:134']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:3680:74:fwd': 'A', 'claude_4_opus:3680:64:fwd': 'A', 'gemini_2.5_flash:3680:94:bwd': 'B', 'claude_4_sonnet:3680:100:bwd': 'B', 'gemini_2.5_pro:3680:50:bwd': 'B', 'gemini_2.5_flash_lite:3680:134:fwd': 'A'}",6,easy,-2.7441408932209015,-1.3300454318523407,2.994856799866841,1.9203735645101887,1.9201064416038625,"{'qwen3_235b:3680:74:fwd': 'factor_1', 'claude_4_opus:3680:64:fwd': 'factor_2', 'gemini_2.5_flash:3680:94:bwd': 'factor_2', 'claude_4_sonnet:3680:100:bwd': 'factor_2', 'gemini_2.5_pro:3680:50:bwd': 'factor_1', 'gemini_2.5_flash_lite:3680:134:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.8333333333333334, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.8333333333333334}"
abc395_c,['claude_3.7_sonnet:abc395_c:167:bwd'],['claude_3.7_sonnet:abc395_c:167'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:abc395_c:167:bwd': 'B'},1,hard,1.0188863277435303,2.4329819679260254,0.0,0.7626470923423767,0.7719874978065491,{'claude_3.7_sonnet:abc395_c:167:bwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3306,"['claude_4_opus:3306:27:bwd', 'claude_3.7_sonnet:3306:33:bwd', 'claude_4_sonnet:3306:46:fwd']","['claude_4_opus:3306:27', 'claude_3.7_sonnet:3306:33', 'claude_4_sonnet:3306:46']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_4_opus:3306:27:bwd': 'B', 'claude_3.7_sonnet:3306:33:bwd': 'B', 'claude_4_sonnet:3306:46:fwd': 'A'}",3,medium,-2.4811715284983316,-1.067076047261556,3.1107399964377977,2.5401090162796707,2.539877954520106,"{'claude_4_opus:3306:27:bwd': 'factor_1', 'claude_3.7_sonnet:3306:33:bwd': 'factor_2', 'claude_4_sonnet:3306:46:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc338_e,"['qwen3_235b:abc338_e:129:bwd', 'claude_4_sonnet:abc338_e:179:bwd', 'gemini_2.5_flash_lite:abc338_e:239:fwd', 'gemini_2.5_flash:abc338_e:378:bwd']","['qwen3_235b:abc338_e:129', 'claude_4_sonnet:abc338_e:179', 'gemini_2.5_flash_lite:abc338_e:239', 'gemini_2.5_flash:abc338_e:378']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc338_e:129:bwd': 'B', 'claude_4_sonnet:abc338_e:179:bwd': 'B', 'gemini_2.5_flash_lite:abc338_e:239:fwd': 'A', 'gemini_2.5_flash:abc338_e:378:bwd': 'B'}",4,hard,-1.668624684214592,-0.2545291930437088,2.2243063105122123,2.069043254492452,2.0689587953985673,"{'qwen3_235b:abc338_e:129:bwd': 'factor_2', 'claude_4_sonnet:abc338_e:179:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc338_e:239:fwd': 'factor_1', 'gemini_2.5_flash:abc338_e:378:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
abc383_e,"['qwen3_235b:abc383_e:177:bwd', 'claude_3.7_sonnet:abc383_e:159:bwd', 'claude_4_opus:abc383_e:169:fwd', 'gemini_2.5_flash:abc383_e:250:fwd', 'claude_4_sonnet:abc383_e:241:fwd', 'gemini_2.5_flash_lite:abc383_e:342:fwd']","['qwen3_235b:abc383_e:177', 'claude_3.7_sonnet:abc383_e:159', 'claude_4_opus:abc383_e:169', 'gemini_2.5_flash:abc383_e:250', 'claude_4_sonnet:abc383_e:241', 'gemini_2.5_flash_lite:abc383_e:342']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc383_e:177:bwd': 'B', 'claude_3.7_sonnet:abc383_e:159:bwd': 'B', 'claude_4_opus:abc383_e:169:fwd': 'A', 'gemini_2.5_flash:abc383_e:250:fwd': 'A', 'claude_4_sonnet:abc383_e:241:fwd': 'A', 'gemini_2.5_flash_lite:abc383_e:342:fwd': 'A'}",6,hard,-1.7652835572759311,-0.3511880338191986,2.269961380605458,0.8364973704557985,0.8375820062070677,"{'qwen3_235b:abc383_e:177:bwd': 'factor_1', 'claude_3.7_sonnet:abc383_e:159:bwd': 'factor_2', 'claude_4_opus:abc383_e:169:fwd': 'factor_2', 'gemini_2.5_flash:abc383_e:250:fwd': 'factor_2', 'claude_4_sonnet:abc383_e:241:fwd': 'factor_2', 'gemini_2.5_flash_lite:abc383_e:342:fwd': 'factor_2'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.8333333333333334, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}"
