item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
claude_4_sonnet:abc379_f:236:fwd,1.6108518838882446,3.02494740486145,-1.6108518838882446,0.13873125612735748,0.3123566210269928,factor_2,claude_4_sonnet:abc379_f:236:fwd,2054,claude_4_sonnet:abc379_f:236,abc379_f,claude_4_sonnet,fwd,hard,A,0.88954097032547,0.8974506855010986,1.265944004058838,4.7839508056640625,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc389_f:355:fwd,1.6030371189117432,3.0171327590942383,-1.6030371189117432,0.13780798017978668,0.31203052401542664,factor_2,gemini_2.5_flash_lite:abc389_f:355:fwd,1366,gemini_2.5_flash_lite:abc389_f:355,abc389_f,gemini_2.5_flash_lite,fwd,easy,A,0.8886122703552246,0.8965311050415039,1.2599318027496338,4.774333953857422,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc375_d:226:fwd,1.5950300693511963,3.0091257095336914,-1.5950300693511963,0.13689327239990234,0.311654269695282,factor_2,claude_4_sonnet:abc375_d:226:fwd,2044,claude_4_sonnet:abc375_d:226,abc375_d,claude_4_sonnet,fwd,easy,A,0.8876358866691589,0.8955642580986023,1.2538197040557861,4.764431953430176,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:3423:35:fwd,1.5830600261688232,2.9971556663513184,-1.5830600261688232,1.7240785360336304,8.984160423278809,factor_2,claude_4_opus:3423:35:fwd,1653,claude_4_opus:3423:35,3423,claude_4_opus,fwd,hard,A,4.258812427520752,4.258534908294678,-5.349572658538818,11.343883514404297,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc364_e:119:fwd,1.5779863595962524,2.992081880569458,-1.5779863595962524,1.514919638633728,7.813717842102051,factor_2,gemini_2.5_pro:abc364_e:119:fwd,444,gemini_2.5_pro:abc364_e:119,abc364_e,gemini_2.5_pro,fwd,hard,A,3.409128189086914,3.4096906185150146,-3.6909120082855225,9.67507553100586,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3265:29:bwd,1.567162275314331,2.981257915496826,-1.567162275314331,-10.904071807861328,0.17983126640319824,factor_1,claude_3.7_sonnet:3265:29:bwd,29,claude_3.7_sonnet:3265:29,3265,claude_3.7_sonnet,bwd,medium,B,3.1981217861175537,3.1989283561706543,-3.288641929626465,9.251157760620117,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3580:59:fwd,1.5258084535598755,2.939903974533081,-1.5258084535598755,1.3447372913360596,6.896310806274414,factor_2,qwen3_235b:3580:59:fwd,1459,qwen3_235b:3580:59,3580,qwen3_235b,fwd,hard,A,2.8493385314941406,2.850595712661743,-2.647263765335083,8.527071952819824,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc331_e:124:bwd,1.5257511138916016,2.9398465156555176,-1.5257511138916016,-10.558720588684082,0.17939305305480957,factor_1,claude_4_opus:abc331_e:124:bwd,1742,claude_4_opus:abc331_e:124,abc331_e,claude_4_opus,bwd,easy,B,3.0564961433410645,3.0574779510498047,-3.0528101921081543,8.932502746582031,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc304_d:222:bwd,1.523041009902954,2.937136650085449,-1.523041009902954,-7.193992614746094,6.593356609344482,factor_1,gemini_2.5_pro:abc304_d:222:bwd,547,gemini_2.5_pro:abc304_d:222,abc304_d,gemini_2.5_pro,bwd,hard,B,4.169763565063477,4.1695661544799805,-5.235213279724121,11.10948657989502,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3091:20:fwd,1.4960453510284424,2.9101409912109375,-1.4960453510284424,1.6163982152938843,8.4378023147583,factor_2,gemini_2.5_flash:3091:20:fwd,601,gemini_2.5_flash:3091:20,3091,gemini_2.5_flash,fwd,hard,A,3.8134639263153076,3.8136024475097656,-4.564519882202148,10.384801864624023,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3783:121:bwd,1.4948387145996094,2.9089341163635254,-1.4948387145996094,-10.333963394165039,0.18175120651721954,factor_1,claude_4_sonnet:3783:121:bwd,1939,claude_4_sonnet:3783:121,3783,claude_4_sonnet,bwd,hard,B,2.9698545932769775,2.9709484577178955,-2.9141249656677246,8.731992721557617,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc303_e:110:bwd,1.4939932823181152,2.9080886840820312,-1.4939932823181152,2.026602029800415,-5.139816761016846,factor_2,qwen3_235b:abc303_e:110:bwd,1510,qwen3_235b:abc303_e:110,abc303_e,qwen3_235b,bwd,hard,B,1.3079286813735962,1.312988042831421,0.33463215827941895,5.481545448303223,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc349_e:257:fwd,1.4938066005706787,2.907902240753174,-1.4938066005706787,1.2424510717391968,6.348249435424805,factor_2,gemini_2.5_flash_lite:abc349_e:257:fwd,1268,gemini_2.5_flash_lite:abc349_e:257,abc349_e,gemini_2.5_flash_lite,fwd,hard,A,2.5636682510375977,2.565352201461792,-2.1201882362365723,7.93599271774292,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:abc303_e:88:fwd,1.4888769388198853,2.902972459793091,-1.4888769388198853,0.29212576150894165,0.06919808685779572,factor_1,claude_4_opus:abc303_e:88:fwd,1706,claude_4_opus:abc303_e:88,abc303_e,claude_4_opus,fwd,medium,A,0.8473511934280396,0.8556917309761047,1.2258166074752808,4.580128192901611,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:abc372_f:158:fwd,1.4781869649887085,2.892282485961914,-1.4781869649887085,0.018589060753583908,-0.099995918571949,factor_2,qwen3_235b:abc372_f:158:fwd,1558,qwen3_235b:abc372_f:158,abc372_f,qwen3_235b,fwd,hard,A,0.8110373020172119,0.8197823166847229,1.2855091094970703,4.499055862426758,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:abc346_d:136:fwd,1.4720849990844727,2.8861804008483887,-1.4720849990844727,1.2570688724517822,6.440901279449463,factor_2,qwen3_235b:abc346_d:136:fwd,1536,qwen3_235b:abc346_d:136,abc346_d,qwen3_235b,fwd,hard,A,2.60819149017334,2.609804630279541,-2.229036808013916,8.001398086547852,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3203:23:fwd,1.4663493633270264,2.8804450035095215,-1.4663493633270264,1.3195037841796875,6.793211460113525,factor_2,gemini_2.5_flash:3203:23:fwd,604,gemini_2.5_flash:3203:23,3203,gemini_2.5_flash,fwd,hard,A,2.7888247966766357,2.7901673316955566,-2.588283061981201,8.349172592163086,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc341_f:280:fwd,1.4292411804199219,2.843336582183838,-1.4292411804199219,-0.921649694442749,8.014141082763672,factor_2,claude_3.7_sonnet:abc341_f:280:fwd,280,claude_3.7_sonnet:abc341_f:280,abc341_f,claude_3.7_sonnet,fwd,medium,A,5.859570026397705,5.858053684234619,-8.638448715209961,14.325122833251953,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:2857:312:fwd,1.421130657196045,2.835226058959961,-1.421130657196045,1.566208004951477,8.2079496383667,factor_2,gemini_2.5_flash:2857:312:fwd,893,gemini_2.5_flash:2857:312,2857,gemini_2.5_flash,fwd,medium,A,3.62758731842041,3.6279141902923584,-4.275485992431641,9.945938110351562,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc371_e:307:bwd,1.4191982746124268,2.833293914794922,-1.4191982746124268,-5.412474632263184,4.925871849060059,factor_1,gemini_2.5_flash_lite:abc371_e:307:bwd,1318,gemini_2.5_flash_lite:abc371_e:307,abc371_e,gemini_2.5_flash_lite,bwd,hard,B,2.6135711669921875,2.61517596244812,-2.2924509048461914,7.959038734436035,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': None, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': None, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3779:362:bwd,1.41523015499115,2.8293256759643555,-1.41523015499115,-1.0661121606826782,0.04555964097380638,factor_1,gemini_2.5_flash:3779:362:bwd,943,gemini_2.5_flash:3779:362,3779,gemini_2.5_flash,bwd,hard,B,1.1496785879135132,1.1555912494659424,0.5643668174743652,5.094284534454346,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3788:102:bwd,1.4112194776535034,2.825314998626709,-1.4112194776535034,-1.0666521787643433,0.046319231390953064,factor_1,qwen3_235b:3788:102:bwd,1502,qwen3_235b:3788:102,3788,qwen3_235b,bwd,hard,B,1.1494479179382324,1.1553618907928467,0.5608055591583252,5.089824676513672,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3045:12:bwd,1.4100828170776367,2.8241782188415527,-1.4100828170776367,-10.437179565429688,0.19946211576461792,factor_1,qwen3_235b:3045:12:bwd,1412,qwen3_235b:3045:12,3045,qwen3_235b,bwd,hard,B,3.0257315635681152,3.026752471923828,-3.1082568168640137,8.756612777709961,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:2754:184:bwd,1.388752818107605,2.8028483390808105,-1.388752818107605,-1.0614763498306274,0.049352940171957016,factor_1,claude_3.7_sonnet:2754:184:bwd,184,claude_3.7_sonnet:2754:184,2754,claude_3.7_sonnet,bwd,easy,B,1.1462253332138062,1.1521589756011963,0.54461669921875,5.061079978942871,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3000:10:bwd,1.3886638879776,2.8027594089508057,-1.3886638879776,-1.0569345951080322,0.048474252223968506,factor_1,qwen3_235b:3000:10:bwd,1410,qwen3_235b:3000:10,3000,qwen3_235b,bwd,hard,B,1.145026683807373,1.1509675979614258,0.5468628406524658,5.058655738830566,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc376_b:406:fwd,1.384432315826416,2.798527717590332,-1.384432315826416,1.158782720565796,5.952699661254883,factor_2,gemini_2.5_flash:abc376_b:406:fwd,987,gemini_2.5_flash:abc376_b:406,abc376_b,gemini_2.5_flash,fwd,hard,A,2.376206398010254,2.3782081604003906,-1.8627605438232422,7.459815979003906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:3025:195:bwd,1.3783971071243286,2.792492628097534,-1.3783971071243286,-1.0584553480148315,0.05061788484454155,factor_1,claude_3.7_sonnet:3025:195:bwd,195,claude_3.7_sonnet:3025:195,3025,claude_3.7_sonnet,bwd,medium,B,1.144576907157898,1.1505205631256104,0.5374722480773926,5.047513008117676,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
qwen3_235b:3686:75:bwd,1.3758171796798706,2.789912700653076,-1.3758171796798706,-1.0563017129898071,0.05063779652118683,factor_1,qwen3_235b:3686:75:bwd,1475,qwen3_235b:3686:75,3686,qwen3_235b,bwd,hard,B,1.1437894105911255,1.14973783493042,0.5364265441894531,5.043398857116699,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc394_c:365:fwd,1.3756917715072632,2.7897872924804688,-1.3756917715072632,1.4400938749313354,7.528695583343506,factor_2,gemini_2.5_flash_lite:abc394_c:365:fwd,1376,gemini_2.5_flash_lite:abc394_c:365,abc394_c,gemini_2.5_flash_lite,fwd,medium,A,3.187387466430664,3.1882071495056152,-3.4590988159179688,9.038673400878906,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc321_d:370:fwd,1.3706530332565308,2.7847485542297363,-1.3706530332565308,1.1923812627792358,6.1472625732421875,factor_2,gemini_2.5_flash:abc321_d:370:fwd,951,gemini_2.5_flash:abc321_d:370,abc321_d,gemini_2.5_flash,fwd,hard,A,2.4626946449279785,2.464545488357544,-2.0457606315612793,7.615257740020752,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc359_d:112:fwd,1.369582176208496,2.783677577972412,-1.369582176208496,1.1798171997070312,6.0777716636657715,factor_2,gemini_2.5_pro:abc359_d:112:fwd,437,gemini_2.5_pro:abc359_d:112,abc359_d,gemini_2.5_pro,fwd,hard,A,2.43105411529541,2.4329593181610107,-1.9849228858947754,7.5522780418396,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc355_d:134:bwd,1.3690474033355713,2.7831430435180664,-1.3690474033355713,0.506542980670929,-4.062741279602051,factor_2,claude_3.7_sonnet:abc355_d:134:bwd,134,claude_3.7_sonnet:abc355_d:134,abc355_d,claude_3.7_sonnet,bwd,easy,B,1.3354339599609375,1.3403637409210205,0.15603017807006836,5.4102559089660645,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3591:61:bwd,1.3463090658187866,2.760404586791992,-1.3463090658187866,-10.11152458190918,0.20374566316604614,factor_1,qwen3_235b:3591:61:bwd,1461,qwen3_235b:3591:61,3591,qwen3_235b,bwd,hard,B,2.9034996032714844,2.9046823978424072,-2.9327731132507324,8.453582763671875,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3751:90:bwd,1.3407231569290161,2.7548186779022217,-1.3407231569290161,-9.802923202514648,0.19672700762748718,factor_1,qwen3_235b:3751:90:bwd,1490,qwen3_235b:3751:90,3751,qwen3_235b,bwd,hard,B,2.787062883377075,2.788408041000366,-2.710461378097534,8.220098495483398,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3423:341:fwd,1.3340015411376953,2.7480969429016113,-1.3340015411376953,1.0754395723342896,5.522192478179932,factor_2,gemini_2.5_flash:3423:341:fwd,922,gemini_2.5_flash:3423:341,3423,gemini_2.5_flash,fwd,hard,A,2.194582223892212,2.1969292163848877,-1.5578842163085938,7.054078102111816,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3616:120:fwd,1.3215336799621582,2.735629081726074,-1.3215336799621582,1.5202418565750122,8.015519142150879,factor_2,gemini_2.5_flash_lite:3616:120:fwd,1131,gemini_2.5_flash_lite:3616:120,3616,gemini_2.5_flash_lite,fwd,hard,A,3.4654476642608643,3.4659478664398193,-4.057628631591797,9.528886795043945,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3771:118:bwd,1.3199901580810547,2.7340855598449707,-1.3199901580810547,-0.3589062988758087,-0.5022221207618713,factor_2,gemini_2.5_flash:3771:118:bwd,699,gemini_2.5_flash:3771:118,3771,gemini_2.5_flash,bwd,medium,B,1.0916415452957153,1.0979231595993042,0.5821561813354492,4.886014938354492,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:3649:357:bwd,1.3161678314208984,2.7302632331848145,-1.3161678314208984,0.1778792291879654,-0.10735601931810379,factor_1,gemini_2.5_flash:3649:357:bwd,938,gemini_2.5_flash:3649:357,3649,gemini_2.5_flash,bwd,easy,B,0.760570764541626,0.7699382901191711,1.2211841344833374,4.239342212677002,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_pro:abc364_f:120:bwd,1.3120098114013672,2.726105213165283,-1.3120098114013672,-0.35921886563301086,-0.5002920627593994,factor_2,gemini_2.5_pro:abc364_f:120:bwd,445,gemini_2.5_pro:abc364_f:120,abc364_f,gemini_2.5_pro,bwd,hard,B,1.0901973247528076,1.0964884757995605,0.5769877433776855,4.875222682952881,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3789:167:bwd,1.3117196559906006,2.7258152961730957,-1.3117196559906006,-0.35919225215911865,-0.5004153847694397,factor_2,gemini_2.5_flash_lite:3789:167:bwd,1178,gemini_2.5_flash_lite:3789:167,3789,gemini_2.5_flash_lite,bwd,hard,B,1.0901894569396973,1.0964807271957397,0.5767130851745605,4.874917507171631,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc303_c:134:bwd,1.311033844947815,2.7251293659210205,-1.311033844947815,-0.35923752188682556,-0.5000948309898376,factor_2,gemini_2.5_flash:abc303_c:134:bwd,715,gemini_2.5_flash:abc303_c:134,abc303_c,gemini_2.5_flash,bwd,hard,B,1.0900254249572754,1.0963177680969238,0.5763463973999023,4.873912334442139,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc351_f:262:bwd,1.3064968585968018,2.720592498779297,-1.3064968585968018,-0.3594169020652771,-0.49909457564353943,factor_2,gemini_2.5_flash_lite:abc351_f:262:bwd,1273,gemini_2.5_flash_lite:abc351_f:262,abc351_f,gemini_2.5_flash_lite,bwd,hard,B,1.0892382860183716,1.0955358743667603,0.5733420848846436,4.867842674255371,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc397_f:373:bwd,1.306228756904602,2.7203242778778076,-1.306228756904602,-0.3594065308570862,-0.49911102652549744,factor_2,gemini_2.5_flash_lite:abc397_f:373:bwd,1384,gemini_2.5_flash_lite:abc397_f:373,abc397_f,gemini_2.5_flash_lite,bwd,hard,B,1.0892066955566406,1.0955045223236084,0.5731353759765625,4.867513179779053,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
