item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
gemini_2.5_flash_lite:3308:56:bwd,-0.09256313,1.3215324,0.09256313,0.120231725,-0.88358027,factor_2,gemini_2.5_flash_lite:3308:56:bwd,1067,gemini_2.5_flash_lite:3308:56,3308,gemini_2.5_flash_lite,bwd,hard,B,0.9521542,0.95949084,-0.55906975,3.2021346
claude_4_sonnet:abc342_c:184:bwd,-0.093191974,1.3209035,0.093191974,0.021030951,-0.057733916,factor_2,claude_4_sonnet:abc342_c:184:bwd,2002,claude_4_sonnet:abc342_c:184,abc342_c,claude_4_sonnet,bwd,easy,B,0.6742374,0.6848729,-0.02144742,2.6632545
gemini_2.5_pro:abc388_f:159:fwd,-0.094811074,1.3192844,0.094811074,0.21727411,0.19727664,factor_1,gemini_2.5_pro:abc388_f:159:fwd,484,gemini_2.5_pro:abc388_f:159,abc388_f,gemini_2.5_pro,fwd,hard,A,0.8065037,0.81530166,-0.2787068,2.9172757
claude_4_sonnet:arc182_a:270:bwd,-0.09703329,1.3170623,0.09703329,1.1954592,-2.1756709,factor_2,claude_4_sonnet:arc182_a:270:bwd,2088,claude_4_sonnet:arc182_a:270,arc182_a,claude_4_sonnet,bwd,easy,B,1.2090044,1.2145735,-1.063502,3.6976266
claude_3.7_sonnet:abc394_d:166:bwd,-0.1025358,1.3115597,0.1025358,1.1825978,-2.1490324,factor_2,claude_3.7_sonnet:abc394_d:166:bwd,166,claude_3.7_sonnet:abc394_d:166,abc394_d,claude_3.7_sonnet,bwd,hard,B,1.2058687,1.2114551,-1.0628924,3.6860118
claude_3.7_sonnet:abc388_c:163:bwd,-0.10654779,1.3075477,0.10654779,1.1788754,-2.1468215,factor_2,claude_3.7_sonnet:abc388_c:163:bwd,163,claude_3.7_sonnet:abc388_c:163,abc388_c,claude_3.7_sonnet,bwd,easy,B,1.2054732,1.2110618,-1.0661336,3.681229
gemini_2.5_flash:3625:356:bwd,-0.11143804,1.3026575,0.11143804,1.1665983,-2.1232593,factor_2,gemini_2.5_flash:3625:356:bwd,937,gemini_2.5_flash:3625:356,3625,gemini_2.5_flash,bwd,medium,B,1.2023852,1.207991,-1.065005,3.67032
claude_3.7_sonnet:abc383_e:159:bwd,-0.11308946,1.3010061,0.11308946,1.1660994,-2.1221826,factor_2,claude_3.7_sonnet:abc383_e:159:bwd,159,claude_3.7_sonnet:abc383_e:159,abc383_e,claude_3.7_sonnet,bwd,medium,B,1.2025163,1.2081214,-1.0669119,3.668924
claude_4_sonnet:2952:16:fwd,-0.14882255,1.265273,0.14882255,-6.0566525,7.3803077,factor_2,claude_4_sonnet:2952:16:fwd,1834,claude_4_sonnet:2952:16,2952,claude_4_sonnet,fwd,hard,A,2.847431,2.8486907,-4.318161,6.848707
gemini_2.5_flash:3000:318:bwd,-0.14981203,1.2642835,0.14981203,-0.3080195,-0.1000218,factor_1,gemini_2.5_flash:3000:318:bwd,899,gemini_2.5_flash:3000:318,3000,gemini_2.5_flash,bwd,hard,B,0.81304264,0.82176447,-0.34637487,2.8749418
gemini_2.5_flash_lite:abc390_c:356:bwd,-0.15109086,1.2630047,0.15109086,-0.9353309,-0.24991903,factor_1,gemini_2.5_flash_lite:abc390_c:356:bwd,1367,gemini_2.5_flash_lite:abc390_c:356,abc390_c,gemini_2.5_flash_lite,bwd,hard,B,1.1828045,1.1885214,-1.0664972,3.5925064
gemini_2.5_flash_lite:abc362_d:282:bwd,-0.1516844,1.2624111,0.1516844,-0.9352859,-0.24978334,factor_1,gemini_2.5_flash_lite:abc362_d:282:bwd,1293,gemini_2.5_flash_lite:abc362_d:282,abc362_d,gemini_2.5_flash_lite,bwd,medium,B,1.182808,1.188525,-1.0670979,3.5919201
gemini_2.5_flash:2811:3:bwd,-0.15331934,1.2607762,0.15331934,-0.3082584,-0.09988456,factor_1,gemini_2.5_flash:2811:3:bwd,584,gemini_2.5_flash:2811:3,2811,gemini_2.5_flash,bwd,medium,B,0.81310946,0.8218305,-0.3500117,2.871564
claude_3.7_sonnet:abc378_d:152:bwd,-0.15334989,1.2607456,0.15334989,-0.30851844,-0.09956364,factor_1,claude_3.7_sonnet:abc378_d:152:bwd,152,claude_3.7_sonnet:abc378_d:152,abc378_d,claude_3.7_sonnet,bwd,medium,B,0.81309795,0.8218192,-0.35002005,2.8715115
claude_3.7_sonnet:abc320_c:105:bwd,-0.15337022,1.2607253,0.15337022,-0.9347616,-0.24944085,factor_1,claude_3.7_sonnet:abc320_c:105:bwd,105,claude_3.7_sonnet:abc320_c:105,abc320_c,claude_3.7_sonnet,bwd,medium,B,1.1827478,1.188465,-1.0686662,3.5901167
claude_3.7_sonnet:abc396_d:169:bwd,-0.15405056,1.2600449,0.15405056,-0.30860373,-0.099499516,factor_1,claude_3.7_sonnet:abc396_d:169:bwd,169,claude_3.7_sonnet:abc396_d:169,abc396_d,claude_3.7_sonnet,bwd,easy,B,0.81311435,0.82183534,-0.35075235,2.8708422
gemini_2.5_pro:3699:57:bwd,-0.15475383,1.2593417,0.15475383,-0.9351353,-0.24912165,factor_1,gemini_2.5_pro:3699:57:bwd,382,gemini_2.5_pro:3699:57,3699,gemini_2.5_pro,bwd,easy,B,1.1828774,1.1885939,-1.0703022,3.5889857
claude_3.7_sonnet:abc328_b:115:bwd,-0.15614004,1.2579554,0.15614004,-0.93403786,-0.24986412,factor_1,claude_3.7_sonnet:abc328_b:115:bwd,115,claude_3.7_sonnet:abc328_b:115,abc328_b,claude_3.7_sonnet,bwd,easy,B,1.1834091,1.1891226,-1.0727249,3.588636
qwen3_235b:3528:48:bwd,-0.1565165,1.257579,0.1565165,-0.93490404,-0.24913785,factor_1,qwen3_235b:3528:48:bwd,1448,qwen3_235b:3528:48,3528,qwen3_235b,bwd,hard,B,1.1831716,1.1888864,-1.0726384,3.5877962
claude_4_sonnet:3453:61:bwd,-0.15839598,1.2556995,0.15839598,-0.93499154,-0.24853443,factor_1,claude_4_sonnet:3453:61:bwd,1879,claude_4_sonnet:3453:61,3453,claude_4_sonnet,bwd,hard,B,1.1831149,1.18883,-1.0744075,3.5858064
claude_3.7_sonnet:abc312_c:100:bwd,-0.16011323,1.2539823,0.16011323,-0.9349469,-0.24842617,factor_1,claude_3.7_sonnet:abc312_c:100:bwd,100,claude_3.7_sonnet:abc312_c:100,abc312_c,claude_3.7_sonnet,bwd,hard,B,1.1833574,1.189071,-1.076597,3.5845616
gemini_2.5_flash:abc304_b:366:bwd,-0.16147304,1.2526225,0.16147304,-0.9350474,-0.2484574,factor_1,gemini_2.5_flash:abc304_b:366:bwd,947,gemini_2.5_flash:abc304_b:366,abc304_b,gemini_2.5_flash,bwd,medium,B,1.183671,1.1893829,-1.0785681,3.5838132
claude_3.7_sonnet:abc396_c:317:bwd,-0.16173834,1.2523572,0.16173834,-0.93490314,-0.24801339,factor_1,claude_3.7_sonnet:abc396_c:317:bwd,317,claude_3.7_sonnet:abc396_c:317,abc396_c,claude_3.7_sonnet,bwd,hard,B,1.1833577,1.1890714,-1.0782228,3.5829372
gemini_2.5_pro:3603:39:bwd,-0.1623588,1.2517368,0.1623588,-0.93488854,-0.24799106,factor_1,gemini_2.5_pro:3603:39:bwd,364,gemini_2.5_pro:3603:39,3603,gemini_2.5_pro,bwd,medium,B,1.1834581,1.1891712,-1.0790387,3.5825124
gemini_2.5_flash:abc380_g:243:bwd,-0.16238561,1.2517099,0.16238561,-0.9348703,-0.24791202,factor_1,gemini_2.5_flash:abc380_g:243:bwd,824,gemini_2.5_flash:abc380_g:243,abc380_g,gemini_2.5_flash,bwd,medium,B,1.1834004,1.1891139,-1.0789533,3.5823731
gemini_2.5_pro:abc390_e:162:bwd,-0.16255018,1.2515453,0.16255018,-0.9348914,-0.24790545,factor_1,gemini_2.5_pro:abc390_e:162:bwd,487,gemini_2.5_pro:abc390_e:162,abc390_e,gemini_2.5_pro,bwd,hard,B,1.183433,1.1891464,-1.0791818,3.5822725
gemini_2.5_pro:abc344_d:99:bwd,-0.16274805,1.2513474,0.16274805,-0.9345531,-0.24796732,factor_1,gemini_2.5_pro:abc344_d:99:bwd,424,gemini_2.5_pro:abc344_d:99,abc344_d,gemini_2.5_pro,bwd,hard,B,1.1834297,1.1891431,-1.079373,3.582068
gemini_2.5_pro:abc363_c:117:bwd,-0.1628078,1.2512877,0.1628078,-0.93488693,-0.24786063,factor_1,gemini_2.5_pro:abc363_c:117:bwd,442,gemini_2.5_pro:abc363_c:117,abc363_c,gemini_2.5_pro,bwd,hard,B,1.1834486,1.1891618,-1.0794694,3.5820448
gemini_2.5_flash_lite:abc365_d:290:fwd,-0.17864579,1.2354498,0.17864579,0.16132663,0.19155231,factor_2,gemini_2.5_flash_lite:abc365_d:290:fwd,1301,gemini_2.5_flash_lite:abc365_d:290,abc365_d,gemini_2.5_flash_lite,fwd,hard,A,0.7698799,0.77912676,-0.29163873,2.7625384
gemini_2.5_flash_lite:abc327_d:221:bwd,-0.19717906,1.2169164,0.19717906,-0.83478546,-0.25057137,factor_1,gemini_2.5_flash_lite:abc327_d:221:bwd,1232,gemini_2.5_flash_lite:abc327_d:221,abc327_d,gemini_2.5_flash_lite,bwd,medium,B,1.1836824,1.1893942,-1.1142963,3.548129
gemini_2.5_flash:2817:306:bwd,-0.20357804,1.2105175,0.20357804,-0.83437496,-0.24949627,factor_1,gemini_2.5_flash:2817:306:bwd,887,gemini_2.5_flash:2817:306,2817,gemini_2.5_flash,bwd,hard,B,1.1840935,1.189803,-1.1214963,3.5425315
claude_4_sonnet:2839:8:bwd,-0.2049363,1.2091593,0.2049363,-0.29543328,-0.05567817,factor_1,claude_4_sonnet:2839:8:bwd,1826,claude_4_sonnet:2839:8,2839,claude_4_sonnet,bwd,hard,B,0.7857952,0.7948422,-0.3487314,2.7670498
qwen3_235b:3655:69:fwd,-0.21369353,1.200402,0.21369353,-0.16963358,0.07037599,factor_1,qwen3_235b:3655:69:fwd,1469,qwen3_235b:3655:69,3655,qwen3_235b,fwd,hard,A,0.7040796,0.7142436,-0.19951546,2.6003194
claude_4_sonnet:3721:110:bwd,-0.23429848,1.179797,0.23429848,-0.85723424,0.24095218,factor_1,claude_4_sonnet:3721:110:bwd,1928,claude_4_sonnet:3721:110,3721,claude_4_sonnet,bwd,hard,B,1.0173919,1.0242016,-0.82763827,3.1872325
claude_4_sonnet:2810:3:fwd,-0.24434422,1.1697513,0.24434422,-0.39143193,0.56917065,factor_2,claude_4_sonnet:2810:3:fwd,1821,claude_4_sonnet:2810:3,2810,claude_4_sonnet,fwd,easy,A,0.8150082,0.8237074,-0.44471526,2.7842178
gemini_2.5_pro:abc330_e:92:fwd,-0.25604302,1.1580524,0.25604302,1.0058446,-0.80390066,factor_1,gemini_2.5_pro:abc330_e:92:fwd,417,gemini_2.5_pro:abc330_e:92,abc330_e,gemini_2.5_pro,fwd,hard,A,0.954709,0.9620237,-0.727514,3.043619
claude_3.7_sonnet:3490:53:fwd,-0.28652272,1.1275728,0.28652272,0.16531019,0.28182906,factor_2,claude_3.7_sonnet:3490:53:fwd,53,claude_3.7_sonnet:3490:53,3490,claude_3.7_sonnet,fwd,medium,A,0.8104234,0.81917554,-0.47801137,2.733157
gemini_2.5_pro:abc394_f:169:fwd,-0.28843877,1.1256567,0.28843877,0.03164798,0.7489836,factor_2,gemini_2.5_pro:abc394_f:169:fwd,494,gemini_2.5_pro:abc394_f:169,abc394_f,gemini_2.5_pro,fwd,hard,A,0.92684376,0.93440336,-0.70577395,2.9570875
gemini_2.5_pro:abc359_c:111:fwd,-0.2986649,1.1154306,0.2986649,0.023556486,0.08364874,factor_2,gemini_2.5_pro:abc359_c:111:fwd,436,gemini_2.5_pro:abc359_c:111,abc359_c,gemini_2.5_pro,fwd,hard,A,0.68087673,0.691404,-0.2397213,2.4705825
gemini_2.5_flash:abc364_c:210:bwd,-0.3057988,1.1082968,0.3057988,0.028308216,-0.57025725,factor_2,gemini_2.5_flash:abc364_c:210:bwd,791,gemini_2.5_flash:abc364_c:210,abc364_c,gemini_2.5_flash,bwd,easy,B,0.86406416,0.87222934,-0.6012728,2.8178663
claude_4_sonnet:abc324_c:158:bwd,-0.30633646,1.107759,0.30633646,0.028226802,-0.56980526,factor_2,claude_4_sonnet:abc324_c:158:bwd,1976,claude_4_sonnet:abc324_c:158,abc324_c,claude_4_sonnet,bwd,medium,B,0.8639331,0.87209964,-0.6015563,2.8170743
claude_4_sonnet:abc311_e:144:bwd,-0.30637664,1.107719,0.30637664,0.028232254,-0.5698473,factor_2,claude_4_sonnet:abc311_e:144:bwd,1962,claude_4_sonnet:abc311_e:144,abc311_e,claude_4_sonnet,bwd,easy,B,0.8639523,0.8721186,-0.60163355,2.8170714
claude_4_sonnet:abc306_c:134:fwd,-0.31757718,1.0965183,0.31757718,0.589818,-0.5691075,factor_1,claude_4_sonnet:abc306_c:134:fwd,1952,claude_4_sonnet:abc306_c:134,abc306_c,claude_4_sonnet,fwd,easy,A,0.8848832,0.89283866,-0.6534455,2.846482
claude_4_opus:abc341_b:129:fwd,-0.32708985,1.0870056,0.32708985,0.5797446,-0.5587679,factor_1,claude_4_opus:abc341_b:129:fwd,1747,claude_4_opus:abc341_b:129,abc341_b,claude_4_opus,fwd,easy,A,0.8839383,0.89190304,-0.66112435,2.8351355
gemini_2.5_pro:abc385_d:153:bwd,-0.33580753,1.078288,0.33580753,0.028400578,-0.38726366,factor_2,gemini_2.5_pro:abc385_d:153:bwd,478,gemini_2.5_pro:abc385_d:153,abc385_d,gemini_2.5_pro,bwd,hard,B,0.7977547,0.80665636,-0.5027585,2.6593344
claude_3.7_sonnet:abc318_d:104:bwd,-0.34452897,1.0695665,0.34452897,-0.13547565,-0.18001474,factor_2,claude_3.7_sonnet:abc318_d:104:bwd,104,claude_3.7_sonnet:abc318_d:104,abc318_d,claude_3.7_sonnet,bwd,hard,B,0.74526864,0.7548406,-0.40992117,2.5490541
gemini_2.5_pro:2808:203:bwd,-0.3468965,1.067199,0.3468965,-0.08924947,-0.06624232,factor_1,gemini_2.5_pro:2808:203:bwd,528,gemini_2.5_pro:2808:203,2808,gemini_2.5_pro,bwd,easy,B,0.6935222,0.7038486,-0.3123443,2.4467423
claude_4_sonnet:abc323_d:156:bwd,-0.35102004,1.0630755,0.35102004,-0.08958811,-0.06580911,factor_1,claude_4_sonnet:abc323_d:156:bwd,1974,claude_4_sonnet:abc323_d:156,abc323_d,claude_4_sonnet,bwd,hard,B,0.6936488,0.70397323,-0.31671202,2.442863
gemini_2.5_pro:arc182_a:180:bwd,-0.36514562,1.04895,0.36514562,0.039681796,-0.03740584,factor_1,gemini_2.5_pro:arc182_a:180:bwd,505,gemini_2.5_pro:arc182_a:180,arc182_a,gemini_2.5_pro,bwd,medium,B,0.73361504,0.7433481,-0.4080124,2.5059123
claude_4_sonnet:abc342_d:185:fwd,-0.37121332,1.0428822,0.37121332,0.025863126,0.13355859,factor_2,claude_4_sonnet:abc342_d:185:fwd,2003,claude_4_sonnet:abc342_d:185,abc342_d,claude_4_sonnet,fwd,hard,A,0.693194,0.7035255,-0.33602774,2.421792
claude_3.7_sonnet:3518:56:fwd,-0.41657174,0.9975238,0.41657174,0.19010286,0.4457424,factor_2,claude_3.7_sonnet:3518:56:fwd,56,claude_3.7_sonnet:3518:56,3518,claude_3.7_sonnet,fwd,medium,A,0.883261,0.8912325,-0.7492919,2.7443395
claude_3.7_sonnet:2808:185:fwd,-0.44947663,0.9646189,0.44947663,0.44435275,0.8905088,factor_2,claude_3.7_sonnet:2808:185:fwd,185,claude_3.7_sonnet:2808:185,2808,claude_3.7_sonnet,fwd,hard,A,1.1343555,1.1403623,-1.2704911,3.199729
gemini_2.5_flash:3406:46:fwd,-0.45135254,0.962743,0.45135254,0.4445429,0.89082366,factor_2,gemini_2.5_flash:3406:46:fwd,627,gemini_2.5_flash:3406:46,3406,gemini_2.5_flash,fwd,easy,A,1.134472,1.1404779,-1.2725937,3.1980798
gemini_2.5_flash_lite:2802:4:fwd,-0.45156384,0.9625317,0.45156384,0.4443431,0.893032,factor_2,gemini_2.5_flash_lite:2802:4:fwd,1015,gemini_2.5_flash_lite:2802:4,2802,gemini_2.5_flash_lite,fwd,easy,A,1.1345922,1.1405975,-1.2730395,3.198103
qwen3_235b:3558:53:fwd,-0.4522885,0.961807,0.4522885,0.44433624,0.894164,factor_2,qwen3_235b:3558:53:fwd,1453,qwen3_235b:3558:53,3558,qwen3_235b,fwd,easy,A,1.1347008,1.1407052,-1.2739754,3.1975894
claude_4_sonnet:2808:2:fwd,-0.45238698,0.96170855,0.45238698,0.444428,0.8936874,factor_2,claude_4_sonnet:2808:2:fwd,1820,claude_4_sonnet:2808:2,2808,claude_4_sonnet,fwd,medium,A,1.1347029,1.1407074,-1.2740779,3.197495
claude_3.7_sonnet:2810:186:fwd,-0.4535431,0.96055245,0.4535431,0.4445781,0.8956362,factor_2,claude_3.7_sonnet:2810:186:fwd,186,claude_3.7_sonnet:2810:186,2810,claude_3.7_sonnet,fwd,easy,A,1.134996,1.1409987,-1.275805,3.19691
qwen3_235b:abc347_c:137:fwd,-0.45390272,0.9601928,0.45390272,0.44436568,0.89673674,factor_2,qwen3_235b:abc347_c:137:fwd,1537,qwen3_235b:abc347_c:137,abc347_c,qwen3_235b,fwd,hard,A,1.1349766,1.1409794,-1.276127,3.1965127
gemini_2.5_flash:abc350_b:382:fwd,-0.45413575,0.95995975,0.45413575,0.05202491,0.90382886,factor_2,gemini_2.5_flash:abc350_b:382:fwd,963,gemini_2.5_flash:abc350_b:382,abc350_b,gemini_2.5_flash,fwd,easy,A,0.9188282,0.9264608,-0.8559035,2.775823
gemini_2.5_pro:3580:35:fwd,-0.45422167,0.95987386,0.45422167,0.052006505,0.90375775,factor_2,gemini_2.5_pro:3580:35:fwd,360,gemini_2.5_pro:3580:35,3580,gemini_2.5_pro,fwd,medium,A,0.91881114,0.9264439,-0.85595614,2.775704
gemini_2.5_pro:abc391_d:164:fwd,-0.45438612,0.9597094,0.45438612,0.052028064,0.9040654,factor_2,gemini_2.5_pro:abc391_d:164:fwd,489,gemini_2.5_pro:abc391_d:164,abc391_d,gemini_2.5_pro,fwd,hard,A,0.9188791,0.92651117,-0.85625255,2.7756715
gemini_2.5_flash_lite:3801:170:fwd,-0.45446712,0.9596284,0.45446712,0.05202737,0.90412146,factor_2,gemini_2.5_flash_lite:3801:170:fwd,1181,gemini_2.5_flash_lite:3801:170,3801,gemini_2.5_flash_lite,fwd,medium,A,0.9188909,0.9265229,-0.85635656,2.7756133
gemini_2.5_flash:3653:88:fwd,-0.45532638,0.95876914,0.45532638,0.44433892,0.8971379,factor_2,gemini_2.5_flash:3653:88:fwd,669,gemini_2.5_flash:3653:88,3653,gemini_2.5_flash,fwd,easy,A,1.1349736,1.1409765,-1.277545,3.1950831
claude_4_sonnet:2879:13:fwd,-0.45581165,0.9582839,0.45581165,0.4443452,0.89718163,factor_2,claude_4_sonnet:2879:13:fwd,1831,claude_4_sonnet:2879:13,2879,claude_4_sonnet,fwd,easy,A,1.134972,1.1409749,-1.2780268,3.1945946
gemini_2.5_flash:arc186_a:426:fwd,-0.4560379,0.95805764,0.4560379,0.44433933,0.8979004,factor_2,gemini_2.5_flash:arc186_a:426:fwd,1007,gemini_2.5_flash:arc186_a:426,arc186_a,gemini_2.5_flash,fwd,easy,A,1.1350446,1.141047,-1.2783945,3.1945097
claude_4_opus:abc383_e:169:fwd,-0.45641953,0.957676,0.45641953,0.44428113,0.8975156,factor_2,claude_4_opus:abc383_e:169:fwd,1787,claude_4_opus:abc383_e:169,abc383_e,claude_4_opus,fwd,medium,A,1.1349553,1.1409582,-1.2786021,3.193954
claude_3.7_sonnet:abc323_e:109:fwd,-0.45653406,0.9575615,0.45653406,0.44431347,0.8979221,factor_2,claude_3.7_sonnet:abc323_e:109:fwd,109,claude_3.7_sonnet:abc323_e:109,abc323_e,claude_3.7_sonnet,fwd,medium,A,1.1350195,1.1410221,-1.2788417,3.1939647
gemini_2.5_flash_lite:1883_B:0:fwd,-0.45721903,0.9568765,0.45721903,0.14082299,0.3865343,factor_2,gemini_2.5_flash_lite:1883_B:0:fwd,1011,gemini_2.5_flash_lite:1883_B:0,1883_B,gemini_2.5_flash_lite,fwd,hard,A,0.8334686,0.84195995,-0.693365,2.6071181
claude_3.7_sonnet:abc304_e:251:fwd,-0.458096,0.9559995,0.458096,0.14075997,0.38664722,factor_2,claude_3.7_sonnet:abc304_e:251:fwd,251,claude_3.7_sonnet:abc304_e:251,abc304_e,claude_3.7_sonnet,fwd,easy,A,0.833507,0.84199786,-0.6943164,2.6063154
claude_3.7_sonnet:3454:225:fwd,-0.45813432,0.9559612,0.45813432,0.44425,0.89852023,factor_2,claude_3.7_sonnet:3454:225:fwd,225,claude_3.7_sonnet:3454:225,3454,claude_3.7_sonnet,fwd,medium,A,1.1350117,1.1410142,-1.2804267,3.1923492
claude_3.7_sonnet:3397:221:fwd,-0.45815623,0.9559393,0.45815623,0.1407557,0.38670614,factor_2,claude_3.7_sonnet:3397:221:fwd,221,claude_3.7_sonnet:3397:221,3397,claude_3.7_sonnet,fwd,easy,A,0.83352274,0.8420134,-0.694407,2.6062856
claude_3.7_sonnet:abc377_d:150:fwd,-0.45840633,0.9556892,0.45840633,0.44451016,0.8987022,factor_2,claude_3.7_sonnet:abc377_d:150:fwd,150,claude_3.7_sonnet:abc377_d:150,abc377_d,claude_3.7_sonnet,fwd,medium,A,1.1351933,1.1411948,-1.2810526,3.192431
claude_3.7_sonnet:abc379_g:154:fwd,-0.45862737,0.9554682,0.45862737,0.44424188,0.8989987,factor_2,claude_3.7_sonnet:abc379_g:154:fwd,154,claude_3.7_sonnet:abc379_g:154,abc379_g,claude_3.7_sonnet,fwd,hard,A,1.1350497,1.141052,-1.2809937,3.19193
claude_3.7_sonnet:abc309_c:255:fwd,-0.45919454,0.954901,0.45919454,0.14067079,0.3867729,factor_2,claude_3.7_sonnet:abc309_c:255:fwd,255,claude_3.7_sonnet:abc309_c:255,abc309_c,claude_3.7_sonnet,fwd,easy,A,0.8335436,0.8420341,-0.69548595,2.605288
gemini_2.5_flash_lite:3361:65:fwd,-0.45996153,0.954134,0.45996153,0.14061324,0.38686022,factor_2,gemini_2.5_flash_lite:3361:65:fwd,1076,gemini_2.5_flash_lite:3361:65,3361,gemini_2.5_flash_lite,fwd,easy,A,0.83357245,0.8420626,-0.69630873,2.6045766
gemini_2.5_flash_lite:3211:41:bwd,-0.47449917,0.93959635,0.47449917,0.43753093,-0.80588776,factor_2,gemini_2.5_flash_lite:3211:41:bwd,1052,gemini_2.5_flash_lite:3211:41,3211,gemini_2.5_flash_lite,bwd,easy,B,0.9452108,0.9526075,-0.9275144,2.8067071
gemini_2.5_flash_lite:abc391_f:361:bwd,-0.47899222,0.9351033,0.47899222,0.43534952,-0.8034478,factor_2,gemini_2.5_flash_lite:abc391_f:361:bwd,1372,gemini_2.5_flash_lite:abc391_f:361,abc391_f,gemini_2.5_flash_lite,bwd,easy,B,0.9451798,0.95257676,-0.93194723,2.8021538
claude_3.7_sonnet:3298:210:bwd,-0.48358995,0.9305056,0.48358995,-0.25342268,-0.54607654,factor_2,claude_3.7_sonnet:3298:210:bwd,210,claude_3.7_sonnet:3298:210,3298,claude_3.7_sonnet,bwd,hard,B,0.92628324,0.9338479,-0.89983636,2.7608476
claude_4_opus:3406:32:bwd,-0.48422116,0.92987436,0.48422116,-0.01751479,-0.29849052,factor_2,claude_4_opus:3406:32:bwd,1650,claude_4_opus:3406:32,3406,claude_4_opus,bwd,hard,B,0.7722022,0.78141946,-0.60170776,2.4614565
claude_3.7_sonnet:3649:72:bwd,-0.4894488,0.92464674,0.4894488,0.43206865,-0.8004294,factor_2,claude_3.7_sonnet:3649:72:bwd,72,claude_3.7_sonnet:3649:72,3649,claude_3.7_sonnet,bwd,easy,B,0.94584006,0.9532312,-0.9436865,2.79298
gemini_2.5_pro:abc378_b:140:bwd,-0.55070007,0.86339545,0.55070007,-2.658034,2.4945796,factor_1,gemini_2.5_pro:abc378_b:140:bwd,465,gemini_2.5_pro:abc378_b:140,abc378_b,gemini_2.5_pro,bwd,hard,B,1.1057484,1.111937,-1.3160012,3.042792
gemini_2.5_flash_lite:3566:109:fwd,-0.58421224,0.8298833,0.58421224,-0.6614856,0.9964381,factor_2,gemini_2.5_flash_lite:3566:109:fwd,1120,gemini_2.5_flash_lite:3566:109,3566,gemini_2.5_flash_lite,fwd,medium,A,0.90248585,0.910271,-0.9542479,2.6140144
gemini_2.5_flash_lite:3526:95:fwd,-0.6067276,0.8073679,0.6067276,-0.083752684,0.12509428,factor_2,gemini_2.5_flash_lite:3526:95:fwd,1106,gemini_2.5_flash_lite:3526:95,3526,gemini_2.5_flash_lite,fwd,easy,A,0.69163173,0.7019877,-0.56852794,2.1832638
claude_4_opus:abc400_c:186:bwd,-0.6186888,0.7954067,0.6186888,-0.3440993,-0.8086037,factor_2,claude_4_opus:abc400_c:186:bwd,1804,claude_4_opus:abc400_c:186,abc400_c,claude_4_opus,bwd,easy,B,1.0498251,1.0563956,-1.2751287,2.865942
claude_3.7_sonnet:abc376_e:301:bwd,-0.6220829,0.79201263,0.6220829,-0.3443891,-0.8082495,factor_2,claude_3.7_sonnet:abc376_e:301:bwd,301,claude_3.7_sonnet:abc376_e:301,abc376_e,claude_3.7_sonnet,bwd,medium,B,1.0501657,1.0567338,-1.2791858,2.8632112
gemini_2.5_flash_lite:abc380_e:332:bwd,-0.6236027,0.79049283,0.6236027,-0.34452152,-0.8080384,factor_2,gemini_2.5_flash_lite:abc380_e:332:bwd,1343,gemini_2.5_flash_lite:abc380_e:332,abc380_e,gemini_2.5_flash_lite,bwd,hard,B,1.0503175,1.0568845,-1.2810009,2.8619864
gemini_2.5_flash_lite:3479:88:bwd,-0.6240022,0.7900933,0.6240022,-0.3445662,-0.80798537,factor_2,gemini_2.5_flash_lite:3479:88:bwd,1099,gemini_2.5_flash_lite:3479:88,3479,gemini_2.5_flash_lite,bwd,hard,B,1.0503696,1.0569363,-1.2815019,2.8616886
claude_3.7_sonnet:arc185_e:180:bwd,-0.62461984,0.7894757,0.62461984,-0.34458452,-0.80790734,factor_2,claude_3.7_sonnet:arc185_e:180:bwd,180,claude_3.7_sonnet:arc185_e:180,arc185_e,claude_3.7_sonnet,bwd,easy,B,1.0503904,1.0569569,-1.2821598,2.8611112
gemini_2.5_flash:3460:54:bwd,-0.6247032,0.7893923,0.6247032,-0.34459803,-0.8078826,factor_2,gemini_2.5_flash:3460:54:bwd,635,gemini_2.5_flash:3460:54,3460,gemini_2.5_flash,bwd,hard,B,1.0504055,1.0569719,-1.2822728,2.8610573
claude_3.7_sonnet:abc334_b:122:bwd,-0.6247668,0.7893287,0.6247668,-0.34463263,-0.80790246,factor_2,claude_3.7_sonnet:abc334_b:122:bwd,122,claude_3.7_sonnet:abc334_b:122,abc334_b,claude_3.7_sonnet,bwd,medium,B,1.0504476,1.0570138,-1.2824184,2.8610759
claude_3.7_sonnet:abc349_d:286:bwd,-0.625176,0.7889195,0.625176,-0.34468272,-0.80785525,factor_2,claude_3.7_sonnet:abc349_d:286:bwd,286,claude_3.7_sonnet:abc349_d:286,abc349_d,claude_3.7_sonnet,bwd,easy,B,1.0505061,1.0570718,-1.2829413,2.8607802
