item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
claude_4_sonnet:3771:117:fwd,1.5068873,3.1426392,-1.5068873,-1.203131,factor_1,claude_4_sonnet:3771:117:fwd,1935,claude_4_sonnet:3771:117,3771,claude_4_sonnet,fwd,hard,A,1.2525928,1.254759,0.68331146,5.601967
gemini_2.5_flash:3786:363:fwd,1.506491,3.142243,-1.506491,-1.202866,factor_1,gemini_2.5_flash:3786:363:fwd,944,gemini_2.5_flash:3786:363,3786,gemini_2.5_flash,fwd,hard,A,1.2524722,1.2546387,0.683151,5.6013346
gemini_2.5_flash:abc382_c:246:fwd,1.5062084,3.1419601,-1.5062084,-1.2029246,factor_1,gemini_2.5_flash:abc382_c:246:fwd,827,gemini_2.5_flash:abc382_c:246,abc382_c,gemini_2.5_flash,fwd,hard,A,1.2524408,1.2546074,0.6829295,5.600991
gemini_2.5_flash:abc348_d:188:fwd,1.5060132,3.141765,-1.5060132,-1.2029183,factor_1,gemini_2.5_flash:abc348_d:188:fwd,769,gemini_2.5_flash:abc348_d:188,abc348_d,gemini_2.5_flash,fwd,hard,A,1.2524085,1.2545751,0.6827979,5.6007323
gemini_2.5_flash:abc384_g:253:fwd,1.5049194,3.1406713,-1.5049194,-1.2026371,factor_1,gemini_2.5_flash:abc384_g:253:fwd,834,gemini_2.5_flash:abc384_g:253,abc384_g,gemini_2.5_flash,fwd,hard,A,1.2521746,1.254342,0.68216085,5.5991817
claude_4_sonnet:arc195_b:283:fwd,1.5046027,3.1403546,-1.5046027,-1.2017953,factor_1,claude_4_sonnet:arc195_b:283:fwd,2101,claude_4_sonnet:arc195_b:283,arc195_b,claude_4_sonnet,fwd,hard,A,1.2519399,1.2541078,0.6823032,5.598406
claude_3.7_sonnet:abc349_e:287:fwd,1.498268,3.1340199,-1.498268,-1.1992004,factor_1,claude_3.7_sonnet:abc349_e:287:fwd,287,claude_3.7_sonnet:abc349_e:287,abc349_e,claude_3.7_sonnet,fwd,hard,A,1.2503712,1.2525433,0.67903495,5.5890045
qwen3_235b:abc341_c:132:fwd,1.4981087,3.1338606,-1.4981087,-1.1987367,factor_1,qwen3_235b:abc341_c:132:fwd,1532,qwen3_235b:abc341_c:132,abc341_c,qwen3_235b,fwd,medium,A,1.2502434,1.2524159,0.6791253,5.588596
gemini_2.5_flash_lite:abc399_f:378:fwd,1.4960737,3.1318254,-1.4960737,-1.1980866,factor_1,gemini_2.5_flash_lite:abc399_f:378:fwd,1389,gemini_2.5_flash_lite:abc399_f:378,abc399_f,gemini_2.5_flash_lite,fwd,easy,A,1.2497798,1.2519536,0.6779964,5.5856543
claude_3.7_sonnet:3233:27:fwd,1.4954748,3.1312265,-1.4954748,-1.1987911,factor_1,claude_3.7_sonnet:3233:27:fwd,27,claude_3.7_sonnet:3233:27,3233,claude_3.7_sonnet,fwd,hard,A,1.249842,1.2520156,0.6772759,5.5851774
claude_3.7_sonnet:3720:79:fwd,1.4942567,3.1300087,-1.4942567,-1.197319,factor_1,claude_3.7_sonnet:3720:79:fwd,79,claude_3.7_sonnet:3720:79,3720,claude_3.7_sonnet,fwd,medium,A,1.2493243,1.2514993,0.67707014,5.5829473
claude_3.7_sonnet:3770:86:fwd,1.492493,3.1282449,-1.492493,-1.1967497,factor_1,claude_3.7_sonnet:3770:86:fwd,86,claude_3.7_sonnet:3770:86,3770,claude_3.7_sonnet,fwd,medium,A,1.2489209,1.251097,0.6760948,5.5803947
claude_3.7_sonnet:2920:13:fwd,1.4915615,3.1273134,-1.4915615,-1.1988963,factor_1,claude_3.7_sonnet:2920:13:fwd,13,claude_3.7_sonnet:2920:13,2920,claude_3.7_sonnet,fwd,easy,A,1.2492529,1.2514281,0.6745143,5.5801125
claude_3.7_sonnet:3494:54:fwd,1.4895242,3.125276,-1.4895242,-1.1975003,factor_1,claude_3.7_sonnet:3494:54:fwd,54,claude_3.7_sonnet:3494:54,3494,claude_3.7_sonnet,fwd,medium,A,1.2486237,1.2508006,0.67370677,5.576845
gemini_2.5_flash_lite:abc358_c:270:bwd,1.4277526,3.0635045,-1.4277526,0.22041805,factor_1,gemini_2.5_flash_lite:abc358_c:270:bwd,1281,gemini_2.5_flash_lite:abc358_c:270,abc358_c,gemini_2.5_flash_lite,bwd,medium,B,0.84969354,0.85335577,1.3909271,4.736082
claude_4_sonnet:abc379_f:236:fwd,1.4256659,3.0614176,-1.4256659,-0.15488769,factor_1,claude_4_sonnet:abc379_f:236:fwd,2054,claude_4_sonnet:abc379_f:236,abc379_f,claude_4_sonnet,fwd,hard,A,0.8426558,0.84635514,1.4025614,4.720274
gemini_2.5_flash_lite:abc389_f:355:fwd,1.4255533,3.061305,-1.4255533,-0.15487172,factor_1,gemini_2.5_flash_lite:abc389_f:355:fwd,1366,gemini_2.5_flash_lite:abc389_f:355,abc389_f,gemini_2.5_flash_lite,fwd,easy,A,0.84262997,0.8463295,1.4024992,4.720111
claude_4_sonnet:abc375_d:226:fwd,1.4250553,3.0608072,-1.4250553,-0.15483923,factor_1,claude_4_sonnet:abc375_d:226:fwd,2044,claude_4_sonnet:abc375_d:226,abc375_d,claude_4_sonnet,fwd,easy,A,0.84252334,0.8462234,1.4022093,4.719405
gemini_2.5_flash_lite:abc378_d:323:bwd,1.4217598,3.0575118,-1.4217598,0.21964288,factor_1,gemini_2.5_flash_lite:abc378_d:323:bwd,1334,gemini_2.5_flash_lite:abc378_d:323,abc378_d,gemini_2.5_flash_lite,bwd,hard,B,0.8485068,0.85217524,1.3872483,4.7277756
gemini_2.5_flash_lite:abc392_g:364:bwd,1.4205351,3.0562868,-1.4205351,0.21950126,factor_1,gemini_2.5_flash_lite:abc392_g:364:bwd,1375,gemini_2.5_flash_lite:abc392_g:364,abc392_g,gemini_2.5_flash_lite,bwd,hard,B,0.8482654,0.85193515,1.3864939,4.72608
gemini_2.5_pro:3395:13:bwd,1.4188317,3.0545835,-1.4188317,0.21926071,factor_1,gemini_2.5_pro:3395:13:bwd,338,gemini_2.5_pro:3395:13,3395,gemini_2.5_pro,bwd,hard,B,0.8479277,0.8515992,1.385449,4.723718
qwen3_235b:abc397_f:206:bwd,1.4172503,3.053002,-1.4172503,0.21906689,factor_1,qwen3_235b:abc397_f:206:bwd,1606,qwen3_235b:abc397_f:206,abc397_f,qwen3_235b,bwd,hard,B,0.8476159,0.85128903,1.3844756,4.7215285
gemini_2.5_pro:abc367_e:125:bwd,1.3392627,2.9750147,-1.3392627,0.16283663,factor_1,gemini_2.5_pro:abc367_e:125:bwd,450,gemini_2.5_pro:abc367_e:125,abc367_e,gemini_2.5_pro,bwd,hard,B,0.82969475,0.833464,1.3414252,4.6086044
gemini_2.5_flash_lite:3563:108:bwd,1.3383807,2.9741325,-1.3383807,0.16272163,factor_1,gemini_2.5_flash_lite:3563:108:bwd,1119,gemini_2.5_flash_lite:3563:108,3563,gemini_2.5_flash_lite,bwd,hard,B,0.82951236,0.83328265,1.3408985,4.6073666
gemini_2.5_flash:3795:128:fwd,1.3284681,2.96422,-1.3284681,-0.09171538,factor_1,gemini_2.5_flash:3795:128:fwd,709,gemini_2.5_flash:3795:128,3795,gemini_2.5_flash,fwd,hard,A,0.81538486,0.81923366,1.358522,4.569918
gemini_2.5_flash:3781:120:fwd,1.3283254,2.9640772,-1.3283254,-0.091708325,factor_1,gemini_2.5_flash:3781:120:fwd,701,gemini_2.5_flash:3781:120,3781,gemini_2.5_flash,fwd,hard,A,0.81535417,0.81920314,1.3584391,4.5697155
claude_4_sonnet:abc346_e:191:bwd,1.3111156,2.9468675,-1.3111156,-0.07863729,factor_1,claude_4_sonnet:abc346_e:191:bwd,2009,claude_4_sonnet:abc346_e:191,abc346_e,claude_4_sonnet,bwd,hard,B,0.81134933,0.815221,1.3490343,4.5447006
gemini_2.5_pro:abc378_b:140:bwd,1.2895343,2.9252863,-1.2895343,0.11727189,factor_1,gemini_2.5_pro:abc378_b:140:bwd,465,gemini_2.5_pro:abc378_b:140,abc378_b,gemini_2.5_pro,bwd,hard,B,0.817426,0.8212633,1.3156102,4.5349627
gemini_2.5_pro:3784:70:bwd,1.2784088,2.9141607,-1.2784088,0.6112717,factor_1,gemini_2.5_pro:3784:70:bwd,395,gemini_2.5_pro:3784:70,3784,gemini_2.5_pro,bwd,hard,B,0.8975613,0.9009849,1.1482303,4.680091
claude_4_opus:3402:30:bwd,1.278143,2.913895,-1.278143,9.14439,factor_1,claude_4_opus:3402:30:bwd,1648,claude_4_opus:3402:30,3402,claude_4_opus,bwd,medium,B,11.075474,11.0705185,-18.784323,24.612112
gemini_2.5_flash:abc335_c:376:bwd,1.2747716,2.9105234,-1.2747716,0.61024624,factor_1,gemini_2.5_flash:abc335_c:376:bwd,957,gemini_2.5_flash:abc335_c:376,abc335_c,gemini_2.5_flash,bwd,medium,B,0.8970603,0.90048623,1.1455704,4.6754766
gemini_2.5_pro:abc391_g:245:bwd,1.2744422,2.910194,-1.2744422,0.61017764,factor_1,gemini_2.5_pro:abc391_g:245:bwd,570,gemini_2.5_pro:abc391_g:245,abc391_g,gemini_2.5_pro,bwd,hard,B,0.8970192,0.90044534,1.145321,4.675067
qwen3_235b:abc382_b:173:bwd,1.2742625,2.9100144,-1.2742625,0.610132,factor_1,qwen3_235b:abc382_b:173:bwd,1573,qwen3_235b:abc382_b:173,abc382_b,qwen3_235b,bwd,easy,B,0.8969954,0.9004217,1.1451879,4.674841
claude_4_sonnet:3528:73:bwd,1.2741919,2.9099436,-1.2741919,0.61010003,factor_1,claude_4_sonnet:3528:73:bwd,1891,claude_4_sonnet:3528:73,3528,claude_4_sonnet,bwd,medium,B,0.89698344,0.90040976,1.1451404,4.6747465
qwen3_235b:3446:38:bwd,1.2739087,2.9096606,-1.2739087,0.61004573,factor_1,qwen3_235b:3446:38:bwd,1438,qwen3_235b:3446:38,3446,qwen3_235b,bwd,easy,B,0.8969491,0.90037555,1.1449245,4.6743965
gemini_2.5_flash:3279:334:bwd,1.2738799,2.9096317,-1.2738799,0.6100126,factor_1,gemini_2.5_flash:3279:334:bwd,915,gemini_2.5_flash:3279:334,3279,gemini_2.5_flash,bwd,medium,B,0.8969406,0.90036714,1.1449121,4.674351
claude_3.7_sonnet:3024:194:bwd,1.2734116,2.9091635,-1.2734116,0.60991883,factor_1,claude_3.7_sonnet:3024:194:bwd,194,claude_3.7_sonnet:3024:194,3024,claude_3.7_sonnet,bwd,medium,B,0.896883,0.9003098,1.1445563,4.673771
claude_4_opus:3657:62:bwd,1.2730707,2.9088225,-1.2730707,0.60980695,factor_1,claude_4_opus:3657:62:bwd,1680,claude_4_opus:3657:62,3657,claude_4_opus,bwd,hard,B,0.89683324,0.90026027,1.1443124,4.6733327
claude_4_opus:arc192_a:194:bwd,1.2545756,2.8903275,-1.2545756,0.06296533,factor_1,claude_4_opus:arc192_a:194:bwd,1812,claude_4_opus:arc192_a:194,arc192_a,claude_4_opus,bwd,hard,B,0.80679977,0.81069744,1.3013605,4.4792943
gemini_2.5_flash:arc182_c:292:bwd,1.2488275,2.8845792,-1.2488275,0.038163345,factor_1,gemini_2.5_flash:arc182_c:292:bwd,873,gemini_2.5_flash:arc182_c:292,arc182_c,gemini_2.5_flash,bwd,medium,B,0.8037731,0.8076883,1.3015101,4.4676485
gemini_2.5_flash:2845:7:bwd,1.2486918,2.8844438,-1.2486918,0.18869577,factor_1,gemini_2.5_flash:2845:7:bwd,588,gemini_2.5_flash:2845:7,2845,gemini_2.5_flash,bwd,hard,B,0.8578565,0.86147636,1.19595,4.5729375
claude_4_sonnet:3453:61:bwd,1.2202109,2.8559628,-1.2202109,1.3503846,factor_1,claude_4_sonnet:3453:61:bwd,1879,claude_4_sonnet:3453:61,3453,claude_4_sonnet,bwd,hard,B,1.0948167,1.0974549,0.70495105,5.006974
qwen3_235b:3528:48:bwd,1.2098156,2.8455675,-1.2098156,1.3452212,factor_1,qwen3_235b:3528:48:bwd,1448,qwen3_235b:3528:48,3528,qwen3_235b,bwd,hard,B,1.0935309,1.0961734,0.6970675,4.994067
claude_3.7_sonnet:abc320_c:105:bwd,1.2071157,2.8428674,-1.2071157,1.3445036,factor_1,claude_3.7_sonnet:abc320_c:105:bwd,105,claude_3.7_sonnet:abc320_c:105,abc320_c,claude_3.7_sonnet,bwd,medium,B,1.0934366,1.0960795,0.69455147,4.9911833
claude_3.7_sonnet:abc312_c:100:bwd,1.2038356,2.8395875,-1.2038356,1.3433012,factor_1,claude_3.7_sonnet:abc312_c:100:bwd,100,claude_3.7_sonnet:abc312_c:100,abc312_c,claude_3.7_sonnet,bwd,hard,B,1.0931945,1.0958382,0.69174457,4.9874306
gemini_2.5_pro:abc363_c:117:bwd,1.2031208,2.8388727,-1.2031208,1.342783,factor_1,gemini_2.5_pro:abc363_c:117:bwd,442,gemini_2.5_pro:abc363_c:117,abc363_c,gemini_2.5_pro,bwd,hard,B,1.0930427,1.0956869,0.6913264,4.9864187
gemini_2.5_pro:abc390_e:162:bwd,1.2017425,2.8374944,-1.2017425,1.3425012,factor_1,gemini_2.5_pro:abc390_e:162:bwd,487,gemini_2.5_pro:abc390_e:162,abc390_e,gemini_2.5_pro,bwd,hard,B,1.093027,1.0956712,0.68997884,4.98501
gemini_2.5_flash:abc380_g:243:bwd,1.2004128,2.8361645,-1.2004128,1.3415554,factor_1,gemini_2.5_flash:abc380_g:243:bwd,824,gemini_2.5_flash:abc380_g:243,abc380_g,gemini_2.5_flash,bwd,medium,B,1.0927517,1.0953969,0.6891866,4.9831424
gemini_2.5_pro:abc379_f:240:bwd,1.1994447,2.8351965,-1.1994447,0.12423083,factor_1,gemini_2.5_pro:abc379_f:240:bwd,565,gemini_2.5_pro:abc379_f:240,abc379_f,gemini_2.5_pro,bwd,medium,B,0.83442235,0.8381659,1.1923914,4.4780016
gemini_2.5_flash_lite:abc362_d:282:bwd,1.1994332,2.835185,-1.1994332,1.3414056,factor_1,gemini_2.5_flash_lite:abc362_d:282:bwd,1293,gemini_2.5_flash_lite:abc362_d:282,abc362_d,gemini_2.5_flash_lite,bwd,medium,B,1.0927601,1.0954052,0.6881907,4.9821796
gemini_2.5_pro:abc344_d:99:bwd,1.1988859,2.8346376,-1.1988859,1.3411127,factor_1,gemini_2.5_pro:abc344_d:99:bwd,424,gemini_2.5_pro:abc344_d:99,abc344_d,gemini_2.5_pro,bwd,hard,B,1.0926838,1.0953292,0.68779254,4.9814825
gemini_2.5_flash_lite:abc390_c:356:bwd,1.1986883,2.8344402,-1.1986883,1.3408821,factor_1,gemini_2.5_flash_lite:abc390_c:356:bwd,1367,gemini_2.5_flash_lite:abc390_c:356,abc390_c,gemini_2.5_flash_lite,bwd,hard,B,1.0926082,1.0952538,0.6877427,4.9811378
claude_3.7_sonnet:abc396_c:317:bwd,1.198576,2.8343277,-1.198576,1.3408407,factor_1,claude_3.7_sonnet:abc396_c:317:bwd,317,claude_3.7_sonnet:abc396_c:317,abc396_c,claude_3.7_sonnet,bwd,hard,B,1.0925997,1.0952454,0.68764687,4.9810085
gemini_2.5_pro:3603:39:bwd,1.1984671,2.834219,-1.1984671,1.3408797,factor_1,gemini_2.5_pro:3603:39:bwd,364,gemini_2.5_pro:3603:39,3603,gemini_2.5_pro,bwd,medium,B,1.0926222,1.0952678,0.68749404,4.9809437
claude_3.7_sonnet:abc328_b:115:bwd,1.1980066,2.8337584,-1.1980066,1.3405715,factor_1,claude_3.7_sonnet:abc328_b:115:bwd,115,claude_3.7_sonnet:abc328_b:115,abc328_b,claude_3.7_sonnet,bwd,easy,B,1.0925342,1.09518,0.68720555,4.9803114
gemini_2.5_flash:abc304_b:366:bwd,1.197829,2.833581,-1.197829,1.3407301,factor_1,gemini_2.5_flash:abc304_b:366:bwd,947,gemini_2.5_flash:abc304_b:366,abc304_b,gemini_2.5_flash,bwd,medium,B,1.0926074,1.095253,0.6868851,4.980277
gemini_2.5_pro:3699:57:bwd,1.1975341,2.8332858,-1.1975341,1.3404546,factor_1,gemini_2.5_pro:3699:57:bwd,382,gemini_2.5_pro:3699:57,3699,gemini_2.5_pro,bwd,easy,B,1.092521,1.0951669,0.6867585,4.979813
claude_4_sonnet:3721:110:bwd,1.1936601,2.829412,-1.1936601,0.5498468,factor_1,claude_4_sonnet:3721:110:bwd,1928,claude_4_sonnet:3721:110,3721,claude_4_sonnet,bwd,hard,B,0.8784351,0.8819512,1.1007875,4.5580363
gemini_2.5_flash:abc383_e:250:fwd,1.1511564,2.7869081,-1.1511564,-0.616517,factor_1,gemini_2.5_flash:abc383_e:250:fwd,831,gemini_2.5_flash:abc383_e:250,abc383_e,gemini_2.5_flash,fwd,medium,A,1.0024607,1.005433,0.8162595,4.757557
gemini_2.5_flash:abc341_e:183:fwd,1.1510519,2.7868037,-1.1510519,-0.61646444,factor_1,gemini_2.5_flash:abc341_e:183:fwd,764,gemini_2.5_flash:abc341_e:183,abc341_e,gemini_2.5_flash,fwd,medium,A,1.0024226,1.0053949,0.8162296,4.7573776
claude_3.7_sonnet:2849:10:fwd,1.1508938,2.7866457,-1.1508938,-0.6164793,factor_1,claude_3.7_sonnet:2849:10:fwd,10,claude_3.7_sonnet:2849:10,2849,claude_3.7_sonnet,fwd,medium,A,1.0024046,1.005377,0.81610656,4.757185
claude_3.7_sonnet:abc359_d:137:fwd,1.1508901,2.786642,-1.1508901,-0.6164226,factor_1,claude_3.7_sonnet:abc359_d:137:fwd,137,claude_3.7_sonnet:abc359_d:137,abc359_d,claude_3.7_sonnet,fwd,easy,A,1.0023801,1.0053527,0.81615067,4.7571335
claude_4_sonnet:3649:94:fwd,1.1496412,2.785393,-1.1496412,-0.61627805,factor_1,claude_4_sonnet:3649:94:fwd,1912,claude_4_sonnet:3649:94,3649,claude_4_sonnet,fwd,easy,A,1.0021284,1.0051019,0.8153932,4.755393
gemini_2.5_flash:3534:64:fwd,1.1493404,2.7850924,-1.1493404,-0.6163126,factor_1,gemini_2.5_flash:3534:64:fwd,645,gemini_2.5_flash:3534:64,3534,gemini_2.5_flash,fwd,medium,A,1.002097,1.0050707,0.8151537,4.755031
claude_4_opus:3720:70:fwd,1.1480262,2.7837782,-1.1480262,-0.6160731,factor_1,claude_4_opus:3720:70:fwd,1688,claude_4_opus:3720:70,3720,claude_4_opus,fwd,hard,A,1.0017953,1.0047702,0.8144287,4.7531276
gemini_2.5_flash_lite:abc302_f:177:fwd,1.1480256,2.7837775,-1.1480256,-0.6161391,factor_1,gemini_2.5_flash_lite:abc302_f:177:fwd,1188,gemini_2.5_flash_lite:abc302_f:177,abc302_f,gemini_2.5_flash_lite,fwd,easy,A,1.0018231,1.0047978,0.81437373,4.7531815
qwen3_235b:abc384_e:179:fwd,1.1432457,2.7789974,-1.1432457,-0.6157789,factor_1,qwen3_235b:abc384_e:179:fwd,1579,qwen3_235b:abc384_e:179,abc384_e,qwen3_235b,fwd,hard,A,1.0009425,1.0039207,0.8113129,4.746682
claude_4_opus:abc348_e:138:bwd,1.0859909,2.7217426,-1.0859909,8.3397455,factor_1,claude_4_opus:abc348_e:138:bwd,1756,claude_4_opus:abc348_e:138,abc348_e,claude_4_opus,bwd,easy,B,9.182934,9.178944,-15.268988,20.712473
claude_4_sonnet:3754:115:fwd,1.0583271,2.694079,-1.0583271,-0.46729976,factor_1,claude_4_sonnet:3754:115:fwd,1933,claude_4_sonnet:3754:115,3754,claude_4_sonnet,fwd,hard,A,0.9239422,0.92724377,0.8766811,4.5114765
gemini_2.5_flash_lite:abc325_f:218:fwd,1.0574203,2.693172,-1.0574203,-0.4672055,factor_1,gemini_2.5_flash_lite:abc325_f:218:fwd,1229,gemini_2.5_flash_lite:abc325_f:218,abc325_f,gemini_2.5_flash_lite,fwd,hard,A,0.9237708,0.9270731,0.87610865,4.5102353
gemini_2.5_flash_lite:3354:63:fwd,1.0568031,2.692555,-1.0568031,-0.46716532,factor_1,gemini_2.5_flash_lite:3354:63:fwd,1074,gemini_2.5_flash_lite:3354:63,3354,gemini_2.5_flash_lite,fwd,medium,A,0.92366487,0.9269676,0.8756983,4.509412
gemini_2.5_pro:3150:207:fwd,1.056726,2.6924777,-1.056726,-0.46717468,factor_1,gemini_2.5_pro:3150:207:fwd,532,gemini_2.5_pro:3150:207,3150,gemini_2.5_pro,fwd,hard,A,0.9236581,0.9269609,0.8756343,4.509321
gemini_2.5_flash:abc391_g:275:fwd,1.0566564,2.692408,-1.0566564,-0.46712345,factor_1,gemini_2.5_flash:abc391_g:275:fwd,856,gemini_2.5_flash:abc391_g:275,abc391_g,gemini_2.5_flash,fwd,hard,A,0.92362523,0.9269282,0.8756287,4.5091877
gemini_2.5_flash_lite:2839:9:fwd,1.052417,2.688169,-1.052417,-0.4668592,factor_1,gemini_2.5_flash_lite:2839:9:fwd,1020,gemini_2.5_flash_lite:2839:9,2839,gemini_2.5_flash_lite,fwd,medium,A,0.92290425,0.92621046,0.8727964,4.5035415
gemini_2.5_flash:abc380_e:241:fwd,1.0499468,2.6856985,-1.0499468,-0.46677595,factor_1,gemini_2.5_flash:abc380_e:241:fwd,822,gemini_2.5_flash:abc380_e:241,abc380_e,gemini_2.5_flash,fwd,medium,A,0.92251676,0.92582476,0.87108195,4.500315
claude_3.7_sonnet:abc390_f:313:fwd,1.03791,2.6736617,-1.03791,-0.4371254,factor_1,claude_3.7_sonnet:abc390_f:313:fwd,313,claude_3.7_sonnet:abc390_f:313,abc390_f,claude_3.7_sonnet,fwd,easy,A,0.9074362,0.91081333,0.88846755,4.4588556
claude_3.7_sonnet:3308:211:fwd,1.0377638,2.6735158,-1.0377638,-0.43710408,factor_1,claude_3.7_sonnet:3308:211:fwd,211,claude_3.7_sonnet:3308:211,3308,claude_3.7_sonnet,fwd,hard,A,0.9074061,0.91078335,0.8883804,4.458651
claude_3.7_sonnet:1883_C:183:fwd,1.037183,2.672935,-1.037183,-0.43705288,factor_1,claude_3.7_sonnet:1883_C:183:fwd,183,claude_3.7_sonnet:1883_C:183,1883_C,claude_3.7_sonnet,fwd,medium,A,0.90730155,0.91067934,0.88800347,4.4578667
claude_4_sonnet:abc379_c:235:fwd,1.0369422,2.6726942,-1.0369422,-0.4370175,factor_1,claude_4_sonnet:abc379_c:235:fwd,2053,claude_4_sonnet:abc379_c:235,abc379_c,claude_4_sonnet,fwd,hard,A,0.9072518,0.9106298,0.8878597,4.4575286
gemini_2.5_flash_lite:2850:11:fwd,1.0369207,2.6726725,-1.0369207,-0.43705034,factor_1,gemini_2.5_flash_lite:2850:11:fwd,1022,gemini_2.5_flash_lite:2850:11,2850,gemini_2.5_flash_lite,fwd,medium,A,0.9072637,0.9106416,0.8878149,4.45753
gemini_2.5_flash_lite:3462:86:fwd,1.032826,2.6685777,-1.032826,-0.4368017,factor_1,gemini_2.5_flash_lite:3462:86:fwd,1097,gemini_2.5_flash_lite:3462:86,3462,gemini_2.5_flash_lite,fwd,hard,A,0.90657926,0.9099604,0.8850553,4.4521
claude_3.7_sonnet:2952:15:fwd,1.02946,2.6652117,-1.02946,-0.4365935,factor_1,claude_3.7_sonnet:2952:15:fwd,15,claude_3.7_sonnet:2952:15,2952,claude_3.7_sonnet,fwd,hard,A,0.90601605,0.90939987,0.88278794,4.4476357
gemini_2.5_pro:abc397_e:173:fwd,1.0091654,2.6449172,-1.0091654,-0.39487985,factor_1,gemini_2.5_pro:abc397_e:173:fwd,498,gemini_2.5_pro:abc397_e:173,abc397_e,gemini_2.5_pro,fwd,hard,A,0.88398135,0.8874703,0.9054754,4.3843594
gemini_2.5_flash:3690:97:fwd,1.0091425,2.6448944,-1.0091425,-0.39486867,factor_1,gemini_2.5_flash:3690:97:fwd,678,gemini_2.5_flash:3690:97,3690,gemini_2.5_flash,fwd,hard,A,0.88397294,0.8874619,0.90546906,4.38432
qwen3_235b:3717:82:fwd,1.0088874,2.6446393,-1.0088874,-0.39484704,factor_1,qwen3_235b:3717:82:fwd,1482,qwen3_235b:3717:82,3717,qwen3_235b,fwd,hard,A,0.8839283,0.88741744,0.9053011,4.3839774
claude_4_sonnet:abc365_d:211:fwd,1.0086025,2.6443543,-1.0086025,-0.394833,factor_1,claude_4_sonnet:abc365_d:211:fwd,2029,claude_4_sonnet:abc365_d:211,abc365_d,claude_4_sonnet,fwd,hard,A,0.88388306,0.8873725,0.9051043,4.3836045
gemini_2.5_pro:abc373_f:131:fwd,1.0084451,2.644197,-1.0084451,-0.3947805,factor_1,gemini_2.5_pro:abc373_f:131:fwd,456,gemini_2.5_pro:abc373_f:131,abc373_f,gemini_2.5_pro,fwd,hard,A,0.8838372,0.88732684,0.90503633,4.3833575
gemini_2.5_pro:abc366_e:122:fwd,1.0080261,2.6437778,-1.0080261,-0.39501983,factor_1,gemini_2.5_pro:abc366_e:122:fwd,447,gemini_2.5_pro:abc366_e:122,abc366_e,gemini_2.5_pro,fwd,hard,A,0.8838925,0.88738185,0.9045094,4.383046
qwen3_235b:abc377_f:164:fwd,1.0077876,2.6435394,-1.0077876,-0.3949499,factor_1,qwen3_235b:abc377_f:164:fwd,1564,qwen3_235b:abc377_f:164,abc377_f,qwen3_235b,fwd,medium,A,0.88382745,0.8873171,0.90439785,4.382681
qwen3_235b:abc301_e:109:fwd,1.0074693,2.6432211,-1.0074693,-0.39479482,factor_1,qwen3_235b:abc301_e:109:fwd,1509,qwen3_235b:abc301_e:109,abc301_e,qwen3_235b,fwd,hard,A,0.8837118,0.887202,0.9043051,4.3821373
gemini_2.5_flash:abc365_c:212:bwd,0.9957929,2.6315448,-0.9957929,7.992581,factor_1,gemini_2.5_flash:abc365_c:212:bwd,793,gemini_2.5_flash:abc365_c:212,abc365_c,gemini_2.5_flash,bwd,easy,B,8.478268,8.474644,-13.978757,19.241846
qwen3_235b:3795:104:fwd,0.99382716,2.629579,-0.99382716,-0.37348232,factor_1,qwen3_235b:3795:104:fwd,1504,qwen3_235b:3795:104,3795,qwen3_235b,fwd,hard,A,0.8718306,0.8753795,0.91383517,4.345323
claude_4_opus:arc194_b:196:fwd,0.99284285,2.6285946,-0.99284285,-0.3733923,factor_1,claude_4_opus:arc194_b:196:fwd,1814,claude_4_opus:arc194_b:196,arc194_b,claude_4_opus,fwd,easy,A,0.87165695,0.87520677,0.9131893,4.344
gemini_2.5_flash_lite:3394:71:bwd,0.9920774,2.6278293,-0.9920774,7.9423375,factor_1,gemini_2.5_flash_lite:3394:71:bwd,1082,gemini_2.5_flash_lite:3394:71,3394,gemini_2.5_flash_lite,bwd,medium,B,8.350767,8.34721,-13.732701,18.98836
claude_3.7_sonnet:3091:19:fwd,0.9919474,2.6276994,-0.9919474,-0.37333247,factor_1,claude_3.7_sonnet:3091:19:fwd,19,claude_3.7_sonnet:3091:19,3091,claude_3.7_sonnet,fwd,hard,A,0.8715097,0.8750602,0.9125813,4.3428173
gemini_2.5_flash_lite:abc375_c:312:bwd,0.9864448,2.6221967,-0.9864448,0.39142725,factor_1,gemini_2.5_flash_lite:abc375_c:312:bwd,1323,gemini_2.5_flash_lite:abc375_c:312,abc375_c,gemini_2.5_flash_lite,bwd,hard,B,0.82346815,0.8272717,1.0007441,4.2436495
claude_4_sonnet:abc378_d:232:bwd,0.98642707,2.622179,-0.98642707,0.3908602,factor_1,claude_4_sonnet:abc378_d:232:bwd,2050,claude_4_sonnet:abc378_d:232,abc378_d,claude_4_sonnet,bwd,hard,B,0.82331795,0.82712233,1.0010192,4.2433386
